nodos,ejes,prim,master
4,4,8.221e-06,5.083e-06
5,5,4.515e-06,3.843e-06
6,6,4.335e-06,4.638e-06
7,7,6.569e-06,4.991e-06
8,8,6.857e-06,5.418e-06
9,9,6.903e-06,5.957e-06
10,10,7.61e-06,6.655e-06
11,11,8.721e-06,7.525e-06
12,12,9.544e-06,7.68e-06
13,13,1.0297e-05,8.418e-06
14,14,1.1713e-05,9.027e-06
15,15,1.2236e-05,9.366e-06
16,16,1.2824e-05,1.0084e-05
17,17,1.4312e-05,1.0826e-05
18,18,1.4552e-05,1.1198e-05
19,19,1.5324e-05,1.1676e-05
20,20,1.7451e-05,1.2136e-05
21,21,1.7276e-05,1.285e-05
22,22,1.8633e-05,1.3092e-05
23,23,2.0193e-05,1.3856e-05
24,24,2.1741e-05,1.4047e-05
25,25,2.2092e-05,1.4593e-05
26,26,2.3052e-05,1.4957e-05
27,27,2.5614e-05,1.5704e-05
28,28,2.6863e-05,1.6165e-05
29,29,2.7368e-05,3.1317e-05
30,30,3.0655e-05,1.8104e-05
31,31,3.3835e-05,1.8879e-05
32,32,3.6281e-05,2.0827e-05
33,33,3.5981e-05,2.0376e-05
34,34,3.7519e-05,2.0279e-05
35,35,4.0617e-05,2.0937e-05
36,36,4.3804e-05,2.2008e-05
37,37,4.3898e-05,2.2463e-05
38,38,4.5453e-05,2.2473e-05
39,39,4.9712e-05,2.3459e-05
40,40,5.1104e-05,2.5109e-05
41,41,5.0375e-05,2.4352e-05
42,42,5.3959e-05,3.2095e-05
43,43,5.5579e-05,2.7883e-05
44,44,6.1302e-05,2.7051e-05
45,45,5.9691e-05,2.7697e-05
46,46,6.0347e-05,2.7963e-05
47,47,6.5006e-05,2.8409e-05
48,48,7.0832e-05,2.8815e-05
49,49,8.2136e-05,2.7476e-05
50,50,6.7832e-05,2.8639e-05
51,51,6.8348e-05,2.9179e-05
52,52,7.1357e-05,2.9979e-05
53,53,7.397e-05,2.9588e-05
54,54,7.5326e-05,3.2139e-05
55,55,7.9724e-05,3.0528e-05
56,56,8.2415e-05,3.0536e-05
57,57,0.000112113,3.195e-05
58,58,8.4729e-05,3.2391e-05
59,59,8.8317e-05,3.2309e-05
60,60,0.000106395,4.6178e-05
61,61,9.3957e-05,3.4397e-05
62,62,9.9471e-05,3.4482e-05
63,63,0.000103363,3.7066e-05
64,64,0.000105125,3.6128e-05
65,65,0.000104744,3.5993e-05
66,66,0.000105606,3.7286e-05
67,67,0.000109857,3.7344e-05
68,68,0.000111968,3.7836e-05
69,69,0.000118819,3.8251e-05
70,70,0.00012231,3.8949e-05
71,71,0.000121328,3.9239e-05
72,72,0.000174816,4.3428e-05
73,73,0.000131782,3.999e-05
74,74,0.000131286,4.1702e-05
75,75,0.00013566,4.2017e-05
76,76,0.000139227,4.1411e-05
77,77,0.00014208,4.307e-05
78,78,0.000149822,4.3334e-05
79,79,0.000148939,4.3044e-05
80,80,0.000152367,4.423e-05
81,81,0.000153237,4.5401e-05
82,82,0.000158232,4.5365e-05
83,83,0.000161143,4.7351e-05
84,84,0.000162246,4.7176e-05
85,85,0.000168629,4.7168e-05
86,86,0.000170892,4.7144e-05
87,87,0.000189925,4.8828e-05
88,88,0.000181069,4.6954e-05
89,89,0.000186159,4.8718e-05
90,90,0.000186189,4.8292e-05
91,91,0.000193281,5.0728e-05
92,92,0.000191387,4.9924e-05
93,93,0.000217729,6.4497e-05
94,94,0.00019778,5.0317e-05
95,95,0.000206611,5.2658e-05
96,96,0.000204271,5.1673e-05
97,97,0.000213992,5.0998e-05
98,98,0.000216607,7.3835e-05
99,99,0.000233291,5.2507e-05
100,100,0.000224736,5.434e-05
101,101,0.000231284,5.397e-05
102,102,0.000227751,5.6114e-05
103,103,0.000294624,5.5581e-05
104,104,0.000269686,5.5651e-05
105,105,0.000242007,5.6149e-05
106,106,0.0002468,5.6055e-05
107,107,0.000273401,5.8277e-05
108,108,0.000282341,5.7848e-05
109,109,0.000273894,5.8296e-05
110,110,0.00026219,5.8341e-05
111,111,0.000268341,5.9273e-05
112,112,0.000274627,5.9722e-05
113,113,0.000278505,5.9585e-05
114,114,0.000284996,5.9867e-05
115,115,0.000285586,6.1493e-05
116,116,0.000307404,6.4735e-05
117,117,0.000298915,6.3037e-05
118,118,0.000302683,6.2003e-05
