nodos,ejes,prim,master
4,4,1.1356e-05,6.561e-06
5,5,5.464e-06,4.088e-06
6,6,4.896e-06,4.612e-06
7,7,6.453e-06,5.444e-06
8,8,6.657e-06,6.044e-06
9,9,6.995e-06,6.56e-06
10,10,7.953e-06,7.461e-06
11,11,8.122e-06,7.509e-06
12,12,1.0145e-05,8.11e-06
13,13,1.1747e-05,8.65e-06
14,14,1.2001e-05,9.425e-06
15,15,1.2176e-05,1.0205e-05
16,16,1.4941e-05,1.0524e-05
17,17,1.4657e-05,1.1033e-05
18,18,1.5911e-05,1.2026e-05
19,19,1.6798e-05,1.2264e-05
20,20,1.7158e-05,1.3146e-05
21,21,1.8064e-05,1.3569e-05
22,22,1.9922e-05,1.4272e-05
23,23,2.278e-05,1.5142e-05
24,24,2.3022e-05,1.4977e-05
25,25,2.3829e-05,1.5845e-05
26,26,2.5199e-05,1.5754e-05
27,27,2.7402e-05,1.6341e-05
28,28,2.7933e-05,1.7373e-05
29,29,3.1052e-05,1.843e-05
30,30,3.2239e-05,1.7997e-05
31,31,3.257e-05,1.8811e-05
32,32,3.3268e-05,1.943e-05
33,33,3.8778e-05,1.9986e-05
34,34,3.8549e-05,2.035e-05
35,35,4.0633e-05,2.1924e-05
36,36,4.1595e-05,2.1731e-05
37,37,4.4808e-05,2.2877e-05
38,38,4.5565e-05,2.2133e-05
39,39,4.8186e-05,2.3257e-05
40,40,5.091e-05,2.4539e-05
41,41,5.1247e-05,2.445e-05
42,42,5.336e-05,3.1543e-05
43,43,5.646e-05,2.7317e-05
44,44,5.6305e-05,2.8293e-05
45,45,5.9654e-05,2.7386e-05
46,46,6.5803e-05,2.837e-05
47,47,6.598e-05,2.8646e-05
48,48,6.8832e-05,3.0842e-05
49,49,7.0901e-05,3.044e-05
50,50,6.9275e-05,2.9661e-05
51,51,7.2101e-05,4.303e-05
52,52,7.5705e-05,3.1462e-05
53,53,8.0346e-05,3.1431e-05
54,54,7.9729e-05,3.214e-05
55,55,8.4714e-05,3.3038e-05
56,56,8.4559e-05,3.3357e-05
57,57,9.0693e-05,3.4796e-05
58,58,8.958e-05,3.3872e-05
59,59,9.2265e-05,3.521e-05
60,60,9.9992e-05,3.6957e-05
61,61,9.6796e-05,3.6222e-05
62,62,0.000102606,3.6804e-05
63,63,0.000103067,3.7027e-05
64,64,0.000106322,3.8069e-05
65,65,0.000109585,3.9245e-05
66,66,0.000110319,3.8905e-05
67,67,0.000115328,4.0079e-05
68,68,0.000120855,4.0918e-05
69,69,0.000121508,4.0322e-05
70,70,0.000123877,4.234e-05
71,71,0.000134011,5.042e-05
72,72,0.00014113,4.6115e-05
73,73,0.000143227,4.461e-05
74,74,0.00014034,4.4913e-05
75,75,0.000149346,5.0033e-05
76,76,0.000146438,4.8373e-05
77,77,0.000156265,4.8167e-05
78,78,0.00015318,4.8607e-05
79,79,0.000158642,5.0552e-05
80,80,0.000162603,4.8575e-05
81,81,0.000165296,4.8558e-05
82,82,0.000165738,5.0225e-05
83,83,0.000172734,4.9646e-05
84,84,0.000169454,5.1294e-05
85,85,0.000183357,4.7547e-05
86,86,0.00017777,5.0157e-05
87,87,0.000190533,5.1918e-05
88,88,0.000199366,5.4416e-05
89,89,0.00019782,5.1314e-05
90,90,0.000194111,5.2564e-05
91,91,0.000205577,5.4549e-05
92,92,0.000204711,5.5102e-05
93,93,0.00021953,5.5133e-05
94,94,0.000214896,5.7424e-05
95,95,0.000217002,5.4939e-05
96,96,0.000214365,5.5247e-05
97,97,0.000225344,5.5156e-05
98,98,0.000229622,5.5793e-05
99,99,0.000227227,5.5723e-05
100,100,0.000231951,5.71e-05
101,101,0.000240217,5.9355e-05
102,102,0.000247895,6.0475e-05
103,103,0.000266394,6.2722e-05
104,104,0.000264978,6.4862e-05
105,105,0.000268349,6.0329e-05
106,106,0.00026051,6.0606e-05
107,107,0.000289502,6.323e-05
108,108,0.000274806,6.2243e-05
109,109,0.000269431,6.1077e-05
110,110,0.000276546,6.1637e-05
111,111,0.000289712,6.2843e-05
112,112,0.000290723,6.4724e-05
113,113,0.000295081,6.5155e-05
114,114,0.000294487,6.3481e-05
115,115,0.000307405,6.3089e-05
116,116,0.000301773,6.5203e-05
117,117,0.000310549,6.5342e-05
118,118,0.00031362,6.5953e-05
119,119,0.000316456,6.6064e-05
120,120,0.000326988,6.6244e-05
121,121,0.000326048,6.7566e-05
122,122,0.000331341,6.8002e-05
123,123,0.000341799,6.7855e-05
124,124,0.000342177,6.8893e-05
125,125,0.00034668,6.9425e-05
126,126,0.000357315,6.9291e-05
127,127,0.000365789,7.3841e-05
128,128,0.00036149,7.3188e-05
129,129,0.000368554,7.4519e-05
130,130,0.000381856,7.3363e-05
131,131,0.000382416,7.1877e-05
132,132,0.000388409,7.2075e-05
133,133,0.000401863,7.6777e-05
134,134,0.000412541,7.5094e-05
