nodos,ejes,prim,master
4,3,1.2373e-05,6.96e-06
5,5,6.695e-06,5.739e-06
6,7,8.791e-06,6.649e-06
7,8,7.654e-06,7.286e-06
8,12,1.2815e-05,7.934e-06
9,16,1.219e-05,8.407e-06
10,19,1.541e-05,9.595e-06
11,27,3.0879e-05,1.0428e-05
12,31,2.0924e-05,1.1013e-05
13,33,2.5865e-05,1.217e-05
14,36,2.6599e-05,1.3197e-05
15,38,3.05e-05,1.349e-05
16,51,4.1431e-05,1.4373e-05
17,57,3.6278e-05,1.448e-05
18,63,5.0476e-05,1.6136e-05
19,68,5.0466e-05,1.6236e-05
20,71,5.5424e-05,1.8304e-05
21,84,5.8331e-05,1.9688e-05
22,94,6.2875e-05,2.2603e-05
23,99,6.8695e-05,2.5545e-05
24,109,6.3896e-05,2.178e-05
25,115,7.4733e-05,2.4502e-05
26,137,7.6574e-05,2.7148e-05
27,139,8.4967e-05,2.6586e-05
28,142,9.5262e-05,3.0802e-05
29,162,0.0001,2.7598e-05
30,161,9.8665e-05,2.8274e-05
31,185,0.000110478,2.9308e-05
32,189,0.00012109,2.9641e-05
33,199,0.00012071,2.8878e-05
34,207,0.000137383,2.9359e-05
35,218,0.00012256,3.2865e-05
36,236,0.000139857,3.1422e-05
37,260,0.000154949,3.4284e-05
38,272,0.000157233,3.0549e-05
39,293,0.00016236,3.4739e-05
40,296,0.000171092,3.4144e-05
41,307,0.000178032,4.4046e-05
42,333,0.000178956,3.8557e-05
43,329,0.000197158,3.7307e-05
44,354,0.000200177,4.0221e-05
45,378,0.000220397,4.0164e-05
46,388,0.000217689,3.9946e-05
47,389,0.000224656,4.2022e-05
48,413,0.000228515,4.2547e-05
49,436,0.000244329,4.4066e-05
50,473,0.000226749,4.5956e-05
51,465,0.000256171,4.4814e-05
52,516,0.000282691,4.6204e-05
53,517,0.000283338,4.5557e-05
54,532,0.000277535,4.7173e-05
55,564,0.000283917,4.8568e-05
56,566,0.00029006,5.0228e-05
57,596,0.000297672,4.7914e-05
58,609,0.000318437,4.9599e-05
59,635,0.00030784,5.1764e-05
60,659,0.000321243,5.2299e-05
61,674,0.000350631,4.9997e-05
62,695,0.000329926,5.4271e-05
63,710,0.000358434,5.6373e-05
64,742,0.000380382,5.7214e-05
65,749,0.0003775,5.5455e-05
66,796,0.000394753,5.8097e-05
67,821,0.000396726,5.8308e-05
68,839,0.000427602,5.8225e-05
69,843,0.000412771,5.9917e-05
70,876,0.000432276,6.3267e-05
71,915,0.000450512,6.224e-05
72,932,0.000455937,6.3801e-05
73,949,0.000454593,6.2773e-05
74,970,0.000463841,6.3869e-05
75,1017,0.000484183,6.1513e-05
76,1046,0.000498129,6.7336e-05
77,1065,0.000513289,6.5455e-05
78,1076,0.000507034,6.9051e-05
79,1135,0.000523458,6.5363e-05
80,1149,0.00056677,6.8616e-05
81,1190,0.000532992,6.9234e-05
82,1219,0.00056361,7.2207e-05
83,1224,0.000485205,5.2553e-05
84,1261,0.000455518,5.5424e-05
85,1297,0.000451596,5.1816e-05
86,1325,0.000441715,5.5422e-05
87,1349,0.000471714,5.4293e-05
88,1383,0.000508929,5.3709e-05
89,1420,0.000509532,5.828e-05
90,1475,0.000509703,6.4742e-05
91,1483,0.000511717,5.8629e-05
92,1522,0.000530647,5.8293e-05
93,1539,0.000549995,5.8766e-05
94,1617,0.000562621,5.9044e-05
95,1630,0.000572279,6.1955e-05
96,1665,0.000563127,6.2441e-05
97,1716,0.000578132,6.2985e-05
98,1711,0.000575999,6.1299e-05
99,1775,0.00060528,6.1479e-05
100,1803,0.000618418,6.2573e-05
101,1827,0.000613151,6.4862e-05
102,1871,0.000653929,6.4024e-05
103,1914,0.000618983,6.518e-05
104,1917,0.000643767,6.8738e-05
105,1964,0.000661293,6.6322e-05
106,2013,0.000698232,7.0225e-05
107,2054,0.000691985,6.694e-05
108,2087,0.000689258,6.8104e-05
109,2123,0.000693358,6.6261e-05
110,2199,0.000712235,6.7313e-05
111,2200,0.000721363,7.224e-05
112,2299,0.000730898,6.7535e-05
113,2265,0.00075262,7.3464e-05
114,2319,0.000755764,7.4897e-05
115,2359,0.000809197,7.1477e-05
116,2366,0.000752433,7.4448e-05
117,2437,0.000797556,0.000100148
118,2451,0.00101369,0.000100108
119,2551,0.00104906,0.000103326
120,2580,0.00105757,9.9941e-05
121,2574,0.0010702,0.00010284
122,2655,0.00110323,0.000103513
123,2716,0.00110535,0.000103034
124,2766,0.00113257,0.00010643
125,2795,0.00114839,0.000102411
126,2846,0.00117206,0.000107544
127,2861,0.00118113,0.000106729
128,2933,0.00117601,0.00011193
129,2985,0.00121053,0.000105645
130,3027,0.00120285,0.000111711
131,3036,0.00121894,0.000109614
132,3148,0.00122483,0.000112641
133,3135,0.00127368,0.000116941
134,3211,0.00129515,0.000119734
135,3266,0.0012614,0.000111435
136,3326,0.00129025,0.000115693
137,3335,0.00133684,0.000117063
138,3416,0.00119852,8.3949e-05
139,3440,0.0010645,8.5464e-05
140,3477,0.00108561,8.8742e-05
141,3501,0.00107875,9.2201e-05
142,3579,0.00110656,8.6638e-05
143,3621,0.00109772,9.6244e-05
144,3695,0.00112558,9.4712e-05
145,3752,0.00113744,9.3003e-05
146,3760,0.00114765,9.9028e-05
147,3783,0.0011491,9.342e-05
148,3949,0.00118618,9.3982e-05
149,3968,0.00120003,9.8756e-05
150,3991,0.0012016,9.6622e-05
151,4038,0.00123472,0.000104723
152,4087,0.00122761,9.6612e-05
153,4154,0.00123581,9.3305e-05
154,4207,0.00125881,0.00010145
155,4275,0.00124751,9.8678e-05
156,4296,0.00134138,0.000131322
157,4420,0.00170748,0.000129689
158,4443,0.00167691,0.000134043
159,4484,0.00166676,0.000135455
160,4577,0.00176075,0.000130284
161,4616,0.00174238,0.000137456
162,4642,0.00172022,0.000138155
163,4689,0.00180467,0.000130967
164,4799,0.0018485,0.000133665
165,4823,0.001807,0.000139979
166,4914,0.00179667,0.000129092
167,4954,0.00185062,0.000145577
168,5026,0.00180649,0.000138775
169,5115,0.00190405,0.000138669
170,5219,0.00166859,0.00010772
171,5185,0.00150428,0.000104624
172,5213,0.00150254,0.000108433
173,5308,0.00158938,0.00011201
174,5366,0.00160761,0.000108847
175,5407,0.00154182,0.000109232
176,5523,0.00161901,0.000114226
177,5517,0.0016059,0.000112511
178,5585,0.00159216,0.000111148
179,5740,0.00161134,0.000114262
180,5812,0.00166891,0.000109458
181,5808,0.00165754,0.000132293
182,5912,0.00166874,0.000111848
183,5932,0.0017757,0.000142331
184,6019,0.00218539,0.000148907
185,6039,0.00223792,0.000140372
186,6105,0.0021923,0.000160646
187,6201,0.00229269,0.00015403
188,6307,0.00232394,0.000156067
189,6278,0.00229298,0.000152315
190,6382,0.00239122,0.0001545
191,6479,0.00238702,0.000156027
192,6596,0.00234458,0.000167783
193,6573,0.00237739,0.00015146
194,6660,0.00204647,0.000119373
195,6785,0.00187107,0.000120428
196,6794,0.00190785,0.000122213
197,6873,0.00195042,0.000114128
198,6931,0.00193307,0.000120462
199,7021,0.00196196,0.000126923
200,7068,0.00198641,0.00013207
201,7167,0.00196679,0.000126516
202,7293,0.00199959,0.000125822
203,7400,0.00207154,0.000131409
204,7349,0.00204612,0.000129313
205,7431,0.00263526,0.000174312
206,7506,0.00262759,0.000165445
207,7563,0.00272581,0.000161932
208,7710,0.00273239,0.000177409
209,7736,0.00272079,0.000177037
210,7805,0.00274063,0.000171819
211,7910,0.00278477,0.000175112
212,7965,0.00276038,0.000193446
213,8060,0.00279507,0.000172249
214,8129,0.00221839,0.000131899
215,8155,0.00221005,0.000125955
216,8317,0.00229451,0.000133765
217,8298,0.0022727,0.000130343
218,8393,0.00231546,0.00013562
219,8482,0.00227324,0.000136519
220,8616,0.00238422,0.000137334
221,8692,0.0023196,0.000134219
222,8765,0.00240543,0.000140983
223,8788,0.00299385,0.000184512
224,8883,0.00312326,0.000182477
225,9011,0.00312634,0.000180142
226,8968,0.00312679,0.000171419
227,9082,0.00313316,0.000188523
228,9200,0.00321166,0.000185906
229,9307,0.00318888,0.000185836
230,9323,0.00322877,0.000180299
231,9459,0.00252194,0.000142323
232,9532,0.00251104,0.000137488
233,9639,0.00258095,0.000141331
234,9708,0.00262608,0.000150316
235,9740,0.00259094,0.00014176
236,9930,0.00261313,0.000140971
237,9901,0.00264505,0.000146005
238,10043,0.00266752,0.000141304
239,10122,0.00341758,0.000183539
240,10201,0.00345355,0.000190716
241,10317,0.00348447,0.000194369
242,10359,0.00349263,0.000197297
243,10493,0.00358036,0.000202012
244,10571,0.00365993,0.000198709
245,10735,0.00366583,0.000204529
246,10679,0.00277568,0.000150682
247,10821,0.00285068,0.000145644
248,10849,0.00290907,0.000156154
249,10960,0.0029093,0.000150753
250,11092,0.00294231,0.000152564
251,11120,0.00298789,0.000152713
252,11268,0.00298887,0.000159184
253,11347,0.00377277,0.000235006
254,11449,0.00400926,0.000230243
255,11578,0.00414899,0.00022172
256,11616,0.00404773,0.00023167
257,11703,0.0040284,0.000210257
258,11830,0.00388068,0.000213574
259,11900,0.00327622,0.000158301
260,12039,0.00313777,0.000158242
261,12016,0.00313852,0.000166889
262,12102,0.00313935,0.000174337
263,12185,0.00317811,0.000164889
264,12299,0.00324016,0.000166379
265,12342,0.00323173,0.000167816
266,12545,0.00420024,0.000226469
267,12607,0.00428425,0.00023233
268,12786,0.00425734,0.00023162
269,12776,0.00424587,0.000221052
270,13025,0.00433478,0.000231946
271,12954,0.00412502,0.0001759
272,13127,0.00337663,0.000169488
273,13187,0.0034086,0.000167566
274,13313,0.00343929,0.000177001
275,13340,0.00340374,0.000167802
276,13512,0.00348162,0.000177869
277,13543,0.00346534,0.00019452
278,13659,0.00448302,0.000236497
279,13688,0.00454894,0.000235797
280,13789,0.00454745,0.000239347
281,13959,0.00464192,0.00024814
282,14068,0.00462736,0.000229702
283,14069,0.00377275,0.000174801
284,14294,0.00363505,0.000177684
285,14290,0.00364674,0.000180864
286,14378,0.0036957,0.000178947
287,14566,0.00379156,0.00017596
288,14679,0.00377353,0.000182849
289,14721,0.00487531,0.000252795
290,14780,0.00485013,0.000247786
291,14970,0.00487744,0.000244484
292,14997,0.00486199,0.00026791
293,15200,0.00497841,0.000275922
294,15257,0.00385338,0.000173274
295,15265,0.0039244,0.000189108
296,15479,0.00393707,0.000191522
297,15621,0.004012,0.000188607
298,15680,0.0040001,0.000190368
299,15800,0.00398657,0.000186833
300,15942,0.00408175,0.000252339
301,16049,0.00515453,0.000252478
302,16074,0.0052035,0.000248038
303,16084,0.00527082,0.000251174
304,16432,0.00523057,0.000252363
305,16490,0.00475149,0.000187371
306,16578,0.00417018,0.000200105
307,16639,0.00423514,0.000183664
308,16771,0.00425582,0.000197302
309,16798,0.0042947,0.000198128
310,16962,0.00486133,0.000255183
311,17117,0.00552873,0.000257308
312,17118,0.00557106,0.000274294
313,17327,0.00556397,0.000249547
314,17311,0.00557925,0.000205218
315,17613,0.00432696,0.000205505
316,17722,0.00443216,0.000196798
317,17691,0.00443059,0.000196378
318,17854,0.00448454,0.000199792
319,18028,0.0044788,0.000202663
320,18048,0.00446406,0.000204303
321,18208,0.00578533,0.000285657
322,18285,0.00581368,0.000259865
323,18445,0.0059261,0.000274204
324,18479,0.00554253,0.000216233
325,18750,0.00463914,0.000198328
326,18638,0.00470217,0.000202558
327,18798,0.00470609,0.000224392
328,18923,0.00474058,0.000205224
329,19132,0.00498106,0.000280714
330,19275,0.00620902,0.000278112
331,19403,0.00621725,0.00028448
332,19370,0.00622778,0.000288206
333,19578,0.00490284,0.000201503
334,19777,0.00485854,0.00021197
335,19711,0.0048832,0.000206553
336,19845,0.00492502,0.000205504
337,20075,0.00498853,0.00022281
338,20149,0.0063157,0.000284752
339,20242,0.00643876,0.00027949
