nodos,ejes,prim,master
4,3,1.2285e-05,6.247e-06
5,5,6.347e-06,5.313e-06
6,6,6.464e-06,6.377e-06
7,10,9.779e-06,7.254e-06
8,14,1.1531e-05,7.636e-06
9,17,1.3396e-05,8.59e-06
10,20,1.5861e-05,9.37e-06
11,24,1.7255e-05,1.0506e-05
12,31,2.6489e-05,1.0796e-05
13,34,2.7651e-05,1.1629e-05
14,38,2.5941e-05,1.1698e-05
15,44,3.3863e-05,1.3357e-05
16,52,3.7393e-05,1.4581e-05
17,56,3.9158e-05,1.5322e-05
18,63,4.796e-05,1.5971e-05
19,62,5.013e-05,1.7509e-05
20,71,5.0299e-05,1.7169e-05
21,82,5.1035e-05,1.8165e-05
22,96,6.2186e-05,2.3778e-05
23,106,7.0359e-05,2.4393e-05
24,107,6.8168e-05,2.3531e-05
25,123,8.7333e-05,2.7879e-05
26,127,8.1241e-05,2.5927e-05
27,134,9.171e-05,2.7514e-05
28,141,8.9655e-05,2.5792e-05
29,159,9.3953e-05,2.8436e-05
30,166,0.000101701,2.8177e-05
31,177,0.000109376,2.6654e-05
32,190,0.000120208,2.9035e-05
33,207,0.000110324,2.8755e-05
34,216,0.000123595,3.0111e-05
35,226,0.000133798,3.0295e-05
36,243,0.000135836,4.0144e-05
37,255,0.00015507,3.2826e-05
38,266,0.000156196,3.4405e-05
39,286,0.000173332,3.5253e-05
40,278,0.000158428,3.5226e-05
41,306,0.000168982,3.395e-05
42,317,0.000180249,3.5184e-05
43,353,0.00019494,3.7312e-05
44,355,0.000206309,4.008e-05
45,366,0.000208849,3.8978e-05
46,379,0.000213875,3.9497e-05
47,392,0.00022581,4.1958e-05
48,423,0.000221018,4.1336e-05
49,442,0.000287176,4.8851e-05
50,444,0.000243331,4.874e-05
51,464,0.000251255,4.2788e-05
52,499,0.000257218,4.3446e-05
53,498,0.000279907,4.5327e-05
54,518,0.000281248,4.8311e-05
55,556,0.000285591,4.749e-05
56,582,0.000312214,5.4645e-05
57,600,0.000300378,4.6544e-05
58,603,0.000310202,4.6951e-05
59,616,0.000326704,5.045e-05
60,657,0.00034046,5.0812e-05
61,653,0.000343785,5.1488e-05
62,699,0.000347949,5.5319e-05
63,723,0.000385935,5.1333e-05
64,735,0.000357513,5.342e-05
65,757,0.000394592,5.6907e-05
66,791,0.000389643,5.575e-05
67,836,0.000383955,5.2128e-05
68,841,0.000400314,6.0609e-05
69,883,0.000432369,5.9024e-05
70,889,0.0004267,6.0918e-05
71,908,0.000465148,6.3382e-05
72,957,0.00044219,5.8528e-05
73,945,0.000443384,6.1265e-05
74,985,0.000478049,6.1496e-05
