nodos,ejes,prim,master
4,3,8.46e-06,5.299e-06
5,5,4.446e-06,4.893e-06
6,7,6.127e-06,4.819e-06
7,10,7.059e-06,5.114e-06
8,14,9.704e-06,5.533e-06
9,15,1.0215e-05,6.683e-06
10,20,1.314e-05,6.986e-06
11,22,1.8142e-05,8.565e-06
12,29,1.7341e-05,8.162e-06
13,31,2.1118e-05,9.27e-06
14,38,2.2264e-05,9.246e-06
15,42,2.3963e-05,1.0203e-05
16,53,2.8194e-05,1.096e-05
17,59,3.3288e-05,1.1559e-05
18,58,3.7362e-05,1.2472e-05
19,66,6.0835e-05,1.2956e-05
20,76,3.903e-05,1.4128e-05
21,82,4.4571e-05,1.4049e-05
22,95,4.4749e-05,1.487e-05
23,100,5.2946e-05,1.7852e-05
24,105,5.4252e-05,1.9041e-05
25,115,5.7066e-05,1.7553e-05
26,121,6.3305e-05,2.0202e-05
27,128,7.1568e-05,2.0007e-05
28,145,7.7391e-05,2.1614e-05
29,156,8.2816e-05,1.9398e-05
30,173,7.9279e-05,2.1479e-05
31,176,8.2991e-05,2.1057e-05
32,181,0.000107123,2.6738e-05
33,200,0.00015613,4.713e-05
34,218,0.000130612,3.4932e-05
35,238,0.000130408,3.3998e-05
36,246,0.000146836,3.7216e-05
37,250,0.00015494,3.4297e-05
38,255,0.000147764,3.6473e-05
39,278,0.00017147,3.4923e-05
40,300,0.0001884,3.7056e-05
41,308,0.000194756,4.2577e-05
42,318,0.000190346,3.8625e-05
43,353,0.000207785,3.9884e-05
44,358,0.000228085,4.1443e-05
45,359,0.000213194,4.118e-05
46,382,0.000202996,3.1352e-05
47,412,0.000169719,3.1075e-05
48,425,0.000184899,3.1503e-05
49,438,0.000179381,3.1524e-05
50,450,0.000192296,3.3095e-05
51,477,0.000197372,3.3673e-05
52,496,0.000204508,3.429e-05
53,504,0.000220402,3.4565e-05
54,533,0.000220829,3.4608e-05
55,553,0.000226725,3.577e-05
56,565,0.000231995,3.5849e-05
57,590,0.000241986,3.4511e-05
58,600,0.000285005,5.2284e-05
59,640,0.000317104,5.2804e-05
60,663,0.000340821,4.9939e-05
61,663,0.00033564,5.0245e-05
62,714,0.000335566,5.2824e-05
63,723,0.000365319,5.3309e-05
64,748,0.000382252,5.3813e-05
65,753,0.000398488,5.7986e-05
66,789,0.0003612,6.2031e-05
67,841,0.000334772,4.503e-05
68,810,0.000334141,4.2204e-05
69,885,0.000317218,4.3858e-05
70,890,0.000355477,4.619e-05
71,902,0.000364291,4.9058e-05
72,916,0.000358077,4.7223e-05
73,971,0.000364308,4.8156e-05
74,1001,0.000368011,4.7042e-05
75,1012,0.000397769,4.7506e-05
76,1047,0.000392832,4.7672e-05
77,1071,0.000405142,5.3709e-05
78,1094,0.000392263,5.2631e-05
79,1132,0.000411821,5.4731e-05
80,1171,0.000441172,5.5206e-05
81,1194,0.000428338,5.5157e-05
82,1232,0.000460081,5.4502e-05
83,1244,0.000471001,5.5068e-05
84,1293,0.000473419,5.4304e-05
85,1299,0.000470942,5.2979e-05
86,1330,0.000477363,5.4904e-05
87,1362,0.000476102,5.6776e-05
88,1386,0.000493153,5.639e-05
89,1380,0.0005266,6.0827e-05
90,1448,0.000495421,5.7081e-05
91,1464,0.00051661,6.2994e-05
92,1482,0.000541869,6.1986e-05
93,1542,0.000547282,6.0982e-05
94,1556,0.000554574,6.4242e-05
95,1627,0.000567474,5.8215e-05
96,1645,0.000572738,5.7961e-05
97,1676,0.000588002,6.3146e-05
98,1731,0.000591665,6.3964e-05
99,1736,0.000590147,6.3688e-05
100,1761,0.000593026,6.2039e-05
101,1838,0.000628343,7.5501e-05
102,1870,0.000620772,6.3165e-05
103,1908,0.000640598,6.316e-05
104,1932,0.000801294,0.000100857
105,1968,0.000881169,9.3647e-05
106,1984,0.000901536,8.9425e-05
107,2020,0.000935176,9.0011e-05
108,2103,0.000731371,6.7626e-05
109,2104,0.000703953,7.1661e-05
110,2182,0.000722545,7.3248e-05
111,2201,0.00073399,7.4231e-05
112,2250,0.000776106,7.9937e-05
113,2279,0.000809276,7.2714e-05
114,2366,0.000783849,7.9459e-05
115,2374,0.000794962,7.3899e-05
116,2423,0.000829426,7.8542e-05
117,2435,0.000810323,7.5779e-05
118,2500,0.000807878,7.5801e-05
119,2545,0.000844653,9.3246e-05
120,2587,0.00084253,7.149e-05
121,2618,0.000852556,7.7143e-05
122,2660,0.000841376,7.9861e-05
123,2691,0.000892464,8.0915e-05
124,2750,0.00088568,7.3441e-05
125,2817,0.000879592,8.0055e-05
126,2817,0.000897757,8.6175e-05
127,2836,0.000918764,8.1129e-05
128,2910,0.000925051,7.9623e-05
129,2966,0.000925771,8.3867e-05
130,2961,0.00101042,8.25e-05
131,3076,0.00102117,8.6357e-05
132,3122,0.000960776,8.1896e-05
133,3167,0.00113392,0.000128691
134,3186,0.00132276,0.000123121
135,3270,0.00128451,9.2781e-05
136,3271,0.00102341,8.2256e-05
137,3338,0.0010611,9.1229e-05
138,3396,0.00109164,8.8638e-05
139,3417,0.00112194,9.7806e-05
140,3484,0.00110112,9.1898e-05
141,3509,0.00113504,9.3238e-05
142,3561,0.00111761,9.2681e-05
143,3672,0.00114113,9.0716e-05
144,3700,0.00112528,9.4138e-05
145,3748,0.00110878,9.5111e-05
146,3754,0.00118925,9.763e-05
147,3836,0.00118133,9.5093e-05
148,3915,0.00116636,9.4919e-05
149,3939,0.00118873,9.8598e-05
150,4007,0.00122144,0.000117283
151,4091,0.00127309,9.2654e-05
152,4096,0.00125177,9.0789e-05
153,4166,0.00124241,9.3066e-05
154,4268,0.00161547,0.000132198
155,4269,0.00157977,0.00012923
156,4325,0.00172479,0.000138132
157,4403,0.00164998,0.000127879
158,4474,0.00170369,0.000126288
159,4496,0.00180459,0.000123368
160,4533,0.00167226,0.000127429
161,4623,0.00172678,0.000136466
162,4665,0.00176335,0.000133196
163,4768,0.00181687,0.000133631
164,4806,0.00175759,0.000129188
165,4800,0.00181099,0.000136421
166,4885,0.00182169,0.00014342
167,5038,0.00186764,0.000143069
168,5019,0.00188691,0.000142604
169,5056,0.00190997,0.0001381
170,5128,0.00190292,0.0001409
171,5208,0.00202466,0.000137136
172,5244,0.00200469,0.000156331
173,5338,0.00199895,0.000131867
174,5372,0.00199509,0.000138474
175,5435,0.00199293,0.000140673
176,5528,0.00203648,0.000141594
177,5499,0.00202318,0.000143966
178,5659,0.00208362,0.000147898
179,5639,0.0021124,0.000141524
180,5717,0.00173286,0.000108656
181,5778,0.00163887,0.000114838
182,5866,0.00172226,0.000113765
183,5963,0.00172196,0.000116316
184,6028,0.00166904,0.000113685
185,6096,0.00176041,0.000119823
186,6202,0.00181249,0.000121831
187,6198,0.0018097,0.000111321
188,6267,0.00181137,0.000122601
189,6362,0.00178477,0.000112468
190,6451,0.00183398,0.000122538
191,6477,0.00181539,0.00011983
