nodos,ejes,prim,master
4,3,1.4766e-05,7.314e-06
5,5,6.443e-06,5.55e-06
6,6,6.6e-06,6.363e-06
7,10,9.855e-06,6.991e-06
8,14,1.1332e-05,7.646e-06
9,17,1.3801e-05,8.716e-06
10,20,1.5405e-05,9.234e-06
11,24,1.7701e-05,1.0031e-05
12,31,2.7479e-05,1.0934e-05
13,34,2.81e-05,1.1799e-05
14,38,2.5947e-05,1.1643e-05
15,44,3.5243e-05,1.3725e-05
16,52,3.9262e-05,1.4534e-05
17,56,3.9657e-05,1.5694e-05
18,63,4.9201e-05,1.6739e-05
19,62,5.0186e-05,1.7517e-05
20,71,4.8873e-05,1.6976e-05
21,82,5.1335e-05,1.8831e-05
22,96,6.1996e-05,2.2661e-05
23,106,7.0331e-05,2.363e-05
24,107,6.8914e-05,2.4949e-05
25,123,8.6705e-05,2.8857e-05
26,127,8.0864e-05,2.5807e-05
27,134,8.7431e-05,2.6485e-05
28,141,8.7377e-05,2.4803e-05
29,159,9.553e-05,2.6908e-05
30,166,0.000102219,2.716e-05
31,177,0.000108751,2.6752e-05
32,190,0.000120372,2.8032e-05
33,207,0.000110333,2.7988e-05
34,216,0.000127545,2.9089e-05
35,226,0.000130683,2.8735e-05
36,243,0.000132747,3.1911e-05
37,255,0.00014974,3.1704e-05
38,266,0.000152855,3.4672e-05
39,286,0.000174445,3.413e-05
40,278,0.000162865,3.6046e-05
41,306,0.000173084,3.3715e-05
42,317,0.000186792,3.849e-05
43,353,0.000193866,3.7964e-05
44,355,0.000206386,3.9912e-05
45,366,0.000205217,3.8732e-05
46,379,0.000210306,3.7498e-05
47,392,0.000230828,4.142e-05
48,423,0.000228438,4.2312e-05
49,442,0.000222668,4.344e-05
50,444,0.000239763,4.3807e-05
51,464,0.000256843,4.579e-05
52,499,0.00025831,4.3955e-05
53,498,0.000271305,4.5305e-05
54,518,0.00028389,4.7907e-05
55,556,0.000283498,4.8074e-05
56,582,0.000299246,4.678e-05
57,600,0.000297209,4.7615e-05
58,603,0.000313523,4.9793e-05
59,616,0.000335704,5.4163e-05
60,657,0.000341328,5.1873e-05
61,653,0.000330237,5.4042e-05
62,699,0.000344947,5.2671e-05
63,723,0.000384434,5.2182e-05
64,735,0.000357313,5.3186e-05
65,757,0.000382471,5.4341e-05
66,791,0.000381541,6.3332e-05
67,836,0.000389441,5.4251e-05
68,841,0.000406642,6.1648e-05
69,883,0.000421519,5.773e-05
70,889,0.000420806,5.9207e-05
71,908,0.000473156,6.8138e-05
72,957,0.000449703,5.9141e-05
73,945,0.000449764,5.9679e-05
74,985,0.000456764,6.7008e-05
75,1038,0.000490176,6.2678e-05
76,1035,0.000497985,6.3968e-05
77,1080,0.000504034,6.3713e-05
78,1086,0.000509025,6.5606e-05
79,1128,0.00052339,7.7573e-05
80,1146,0.000507711,6.4672e-05
81,1212,0.00056144,7.2456e-05
82,1211,0.000564626,6.8117e-05
83,1247,0.000551758,7.4483e-05
84,1290,0.000590888,7.2098e-05
85,1319,0.000608374,7.2483e-05
86,1306,0.000605764,6.7573e-05
87,1359,0.000594296,6.7764e-05
88,1402,0.00063629,7.179e-05
89,1435,0.000647178,7.2165e-05
90,1457,0.000636557,7.6328e-05
