nodos,ejes,prim,master
4,3,9.12e-06,5.027e-06
5,5,4.931e-06,4.199e-06
6,6,5.131e-06,4.968e-06
7,10,7.845e-06,5.351e-06
8,14,9.652e-06,6.066e-06
9,17,1.0756e-05,6.737e-06
10,20,1.2707e-05,7.105e-06
11,24,1.369e-05,7.752e-06
12,31,2.1043e-05,8.463e-06
13,34,2.2281e-05,9.151e-06
14,38,2.015e-05,8.784e-06
15,44,2.7252e-05,1.0464e-05
16,52,2.9793e-05,1.1202e-05
17,56,3.1158e-05,1.1848e-05
18,63,3.8491e-05,1.221e-05
19,62,3.8752e-05,1.3311e-05
20,71,3.923e-05,1.3166e-05
21,82,3.9357e-05,1.3934e-05
22,96,4.7595e-05,1.695e-05
23,106,5.4379e-05,1.8747e-05
24,107,5.2693e-05,1.6919e-05
25,123,6.8262e-05,2.389e-05
26,127,6.3273e-05,1.9823e-05
27,134,7.0611e-05,1.9764e-05
28,141,6.9563e-05,1.8729e-05
29,159,7.2827e-05,1.9751e-05
30,166,8.0423e-05,1.9897e-05
31,177,8.4581e-05,2.1516e-05
32,190,9.478e-05,2.1257e-05
33,207,8.6572e-05,2.1603e-05
34,216,0.0001019,2.234e-05
35,226,0.000106123,2.3222e-05
36,243,0.000106263,2.4166e-05
37,255,0.000121085,2.4502e-05
38,266,0.000120946,2.7068e-05
39,286,0.00013754,2.6279e-05
40,278,0.000127296,2.7471e-05
41,306,0.000134959,2.5368e-05
42,317,0.000144827,2.9491e-05
43,353,0.000150873,2.8878e-05
44,355,0.000160722,2.9495e-05
45,366,0.000161434,2.9903e-05
46,379,0.000168394,3.0032e-05
47,392,0.00017751,3.1879e-05
48,423,0.000177546,3.2155e-05
49,442,0.00017408,3.3119e-05
50,444,0.000190423,3.4182e-05
51,464,0.000198671,3.4664e-05
52,499,0.000204774,3.3077e-05
53,498,0.00021483,3.5917e-05
54,518,0.000225799,3.6742e-05
55,556,0.000222955,3.6897e-05
56,582,0.000235972,3.5682e-05
57,600,0.00023531,3.7025e-05
58,603,0.000244213,3.6529e-05
59,616,0.000259728,3.9293e-05
60,657,0.000261786,4.0798e-05
61,653,0.000262729,3.9895e-05
62,699,0.000279487,4.4241e-05
63,723,0.000298776,4.0921e-05
64,735,0.000281608,4.1573e-05
65,757,0.000307317,4.419e-05
66,791,0.000387116,5.7217e-05
67,836,0.000394925,5.5747e-05
68,841,0.000405463,6.2685e-05
69,883,0.000423843,5.8223e-05
70,889,0.000433498,6.227e-05
71,908,0.000468656,6.3305e-05
72,957,0.000439656,5.9722e-05
73,945,0.000451808,6.0956e-05
74,985,0.000478057,6.1667e-05
75,1038,0.000501921,6.5857e-05
76,1035,0.000509162,6.479e-05
77,1080,0.000512969,6.279e-05
78,1086,0.000511528,6.6526e-05
79,1128,0.000534707,6.5896e-05
80,1146,0.000513321,6.6157e-05
81,1212,0.000561292,7.2047e-05
82,1211,0.000574012,7.0639e-05
83,1247,0.000573177,7.3712e-05
84,1290,0.000595346,7.4858e-05
85,1319,0.000600182,7.2349e-05
86,1306,0.000620749,6.8439e-05
87,1359,0.000597901,6.8728e-05
88,1402,0.000627982,7.2695e-05
89,1435,0.000669545,7.3714e-05
90,1457,0.000629257,7.3801e-05
91,1484,0.00067613,7.6939e-05
92,1516,0.000661473,7.4719e-05
93,1530,0.000672542,7.2948e-05
94,1588,0.000690228,7.6304e-05
95,1623,0.000716335,8.1164e-05
96,1646,0.000725418,7.9057e-05
97,1696,0.000723528,7.6817e-05
98,1712,0.000749485,8.3982e-05
99,1745,0.000754628,8.3551e-05
100,1805,0.000796775,8.2323e-05
101,1841,0.000808336,8.1098e-05
102,1873,0.00082193,8.6015e-05
103,1925,0.000794066,8.2509e-05
104,1916,0.000842866,8.6354e-05
105,1985,0.000859268,8.6299e-05
106,2020,0.000857657,8.5483e-05
107,2061,0.00088415,8.887e-05
108,2100,0.000887301,9.2943e-05
109,2123,0.000919933,9.3286e-05
110,2122,0.000924401,9.1401e-05
111,2206,0.000953086,8.726e-05
112,2263,0.000888066,6.9742e-05
113,2284,0.00072512,6.9452e-05
114,2304,0.000749152,6.8621e-05
115,2333,0.000785476,7.1978e-05
116,2377,0.000749624,6.9931e-05
117,2467,0.000805564,7.4396e-05
118,2501,0.000783274,7.5919e-05
119,2542,0.000801112,7.541e-05
120,2604,0.000839915,7.7693e-05
121,2601,0.000845748,7.5608e-05
122,2666,0.000853357,7.3674e-05
123,2741,0.000870132,7.8388e-05
124,2711,0.00084575,7.6266e-05
125,2781,0.000872188,8.3278e-05
126,2830,0.000861369,7.7229e-05
127,2884,0.000951378,8.0538e-05
128,2946,0.000913329,7.8983e-05
129,3005,0.000944417,7.682e-05
130,3041,0.000972555,9.0053e-05
131,3105,0.000975111,8.4422e-05
132,3117,0.000997208,8.728e-05
133,3150,0.00100178,8.4682e-05
134,3210,0.000976182,8.494e-05
135,3255,0.00098055,8.2996e-05
136,3290,0.00100851,9.1419e-05
137,3369,0.00102891,8.6098e-05
138,3371,0.0010421,8.7934e-05
139,3426,0.00110278,0.000122545
140,3520,0.00141435,0.000118865
141,3544,0.00135366,0.000121215
142,3589,0.0014283,0.000119865
143,3694,0.00142207,0.000117333
144,3666,0.00143214,0.000120169
145,3772,0.00147459,0.00012488
146,3763,0.00147722,0.00012658
147,3897,0.00153195,0.000118856
148,3872,0.00152189,0.000130214
149,3946,0.00150799,0.000129125
150,4034,0.00155544,0.000123977
151,4080,0.0015709,0.000135135
152,4107,0.00156298,0.000133134
153,4130,0.00156822,0.000129749
154,4211,0.00124348,9.5407e-05
155,4281,0.00126027,9.7804e-05
156,4362,0.00125286,9.1501e-05
157,4381,0.00131415,9.6996e-05
158,4435,0.00132803,9.6304e-05
159,4462,0.00133791,9.8822e-05
160,4548,0.00137807,9.6795e-05
161,4655,0.00138944,0.00010151
162,4657,0.00136343,9.5966e-05
163,4699,0.00138496,0.000101095
164,4769,0.00139123,0.000101874
165,4851,0.00146847,9.8064e-05
166,4881,0.00143299,0.000106092
167,4969,0.00146462,9.8933e-05
168,5022,0.00147485,0.000101272
169,5100,0.00149847,0.000107481
170,5069,0.00145293,0.000106546
171,5239,0.00165021,0.000138912
172,5257,0.00197838,0.000142688
173,5239,0.00200577,0.000150316
174,5347,0.00201294,0.000153781
175,5412,0.00197969,0.000139548
176,5577,0.00205031,0.000155042
177,5558,0.00208429,0.000139462
178,5643,0.00209244,0.000150056
179,5649,0.00210146,0.000151229
180,5786,0.00212621,0.000147169
181,5774,0.00214078,0.000152242
182,5857,0.00216206,0.000150203
183,5983,0.00197484,0.000113202
184,6046,0.00166921,0.000113434
185,6076,0.00170062,0.000109258
186,6139,0.00176851,0.000115317
187,6192,0.00173766,0.00011461
188,6327,0.00182927,0.000108709
189,6363,0.00176642,0.000119104
190,6315,0.00183253,0.000116122
191,6478,0.0018179,0.000118916
192,6538,0.00185464,0.000114454
193,6647,0.00187727,0.000118091
194,6730,0.00187933,0.000113175
195,6668,0.00192593,0.000119655
196,6802,0.00192874,0.000151054
197,6833,0.00244207,0.000162722
198,6964,0.00253362,0.00016513
199,7056,0.00252147,0.000172121
200,7082,0.00254039,0.000163523
201,7202,0.00258467,0.000157267
202,7192,0.00263091,0.000164611
203,7296,0.00257446,0.000170989
204,7333,0.00264037,0.000166663
205,7442,0.00211501,0.000120703
206,7485,0.00206731,0.000129453
207,7601,0.0021204,0.000129726
208,7649,0.00210477,0.000132858
209,7707,0.00217321,0.000124878
210,7823,0.00214582,0.000130498
211,7890,0.00212167,0.000131491
212,7960,0.00222717,0.000126023
213,8051,0.00219617,0.000132304
214,8114,0.00219258,0.000130316
215,8174,0.00221929,0.000130611
216,8275,0.00256232,0.000181666
217,8397,0.00301025,0.000184558
218,8444,0.00298266,0.000169789
219,8379,0.00297178,0.000184734
220,8563,0.00306027,0.000193765
221,8656,0.00302634,0.000173197
222,8749,0.00310145,0.000190843
223,8816,0.00276136,0.000142234
224,8843,0.00247194,0.000139335
225,9024,0.0024702,0.000136316
226,9044,0.0024372,0.000142158
227,9120,0.00248934,0.000143563
228,9199,0.00251225,0.000137128
229,9328,0.00249877,0.000142697
230,9382,0.00248981,0.000141945
231,9420,0.00254473,0.000142874
232,9528,0.00259077,0.000153814
233,9549,0.00315835,0.000186609
234,9659,0.00333907,0.000201047
235,9779,0.00337917,0.000195775
236,9902,0.00332248,0.000211135
237,9920,0.00342585,0.000199764
238,10085,0.00344225,0.000191871
239,10129,0.00309317,0.000146188
240,10170,0.00271221,0.000151826
