nodos,ejes,prim,master
4,3,8.494e-06,5.038e-06
5,5,5.185e-06,4.056e-06
6,6,4.939e-06,5.044e-06
7,10,7.608e-06,5.418e-06
8,14,8.888e-06,5.921e-06
9,17,1.039e-05,6.784e-06
10,20,1.3065e-05,7.093e-06
11,24,1.3652e-05,7.64e-06
12,31,2.0646e-05,8.158e-06
13,34,2.1667e-05,8.926e-06
14,38,2.0546e-05,8.815e-06
15,44,2.7274e-05,1.0212e-05
16,52,3.0354e-05,1.1094e-05
17,56,3.0745e-05,1.195e-05
18,63,3.8394e-05,1.2344e-05
19,62,3.9444e-05,1.3068e-05
20,71,3.9066e-05,1.3398e-05
21,82,4.1508e-05,1.4379e-05
22,96,4.8055e-05,1.695e-05
23,106,5.4849e-05,1.8092e-05
24,107,5.2522e-05,1.6995e-05
25,123,6.8529e-05,2.2241e-05
26,127,6.301e-05,1.998e-05
27,134,7.1208e-05,1.9782e-05
28,141,6.9862e-05,1.926e-05
29,159,7.3125e-05,2.0356e-05
30,166,7.9704e-05,2.0496e-05
31,177,8.4773e-05,2.036e-05
32,190,9.5225e-05,2.1467e-05
33,207,8.7161e-05,2.16e-05
34,216,0.00010209,2.2476e-05
35,226,0.000106938,2.2575e-05
36,243,0.000107967,2.4366e-05
37,255,0.000119298,2.416e-05
38,266,0.000120218,2.5903e-05
39,286,0.000136408,2.6459e-05
40,278,0.000130526,2.7441e-05
41,306,0.000134778,2.5205e-05
42,317,0.000148002,2.8843e-05
43,353,0.000151728,2.9087e-05
44,355,0.00016103,3.0567e-05
45,366,0.000162151,2.9164e-05
46,379,0.00016707,2.9586e-05
47,392,0.000177473,3.1807e-05
48,423,0.000178225,3.1495e-05
49,442,0.000173762,3.2688e-05
50,444,0.000191387,3.5261e-05
51,464,0.000198822,3.5181e-05
52,499,0.000205069,3.3387e-05
53,498,0.000214997,3.584e-05
54,518,0.000219901,3.705e-05
55,556,0.000221272,3.7624e-05
56,582,0.000287312,4.9225e-05
57,600,0.000301622,5.1964e-05
58,603,0.000310849,5.097e-05
59,616,0.00033326,5.1701e-05
60,657,0.000334219,5.2084e-05
61,653,0.000334722,5.2644e-05
62,699,0.000354769,5.5536e-05
63,723,0.000377534,5.4426e-05
64,735,0.000361769,5.4797e-05
65,757,0.000403858,5.7645e-05
66,791,0.000384816,5.5827e-05
67,836,0.000387649,5.5131e-05
68,841,0.000407751,6.1494e-05
69,883,0.000423004,5.7933e-05
70,889,0.000432732,6.2025e-05
71,908,0.000465419,6.4213e-05
72,957,0.000445202,6.0585e-05
73,945,0.000446018,6.111e-05
74,985,0.000479985,6.1981e-05
75,1038,0.000504334,6.579e-05
76,1035,0.000504396,6.572e-05
77,1080,0.000511236,6.3218e-05
78,1086,0.000517053,6.6041e-05
79,1128,0.000526402,6.5899e-05
80,1146,0.000508895,6.8076e-05
81,1212,0.000558902,7.21e-05
82,1211,0.000573661,6.9693e-05
83,1247,0.000565056,7.3666e-05
84,1290,0.000585694,7.3878e-05
85,1319,0.000605655,7.2105e-05
86,1306,0.000613351,6.8321e-05
87,1359,0.000602257,6.9068e-05
88,1402,0.00063375,7.4243e-05
89,1435,0.000655135,7.4974e-05
90,1457,0.000629544,7.6417e-05
91,1484,0.000676632,7.6815e-05
