nodos,ejes,prim,master
4,4,3.12e-06,5.238e-06
5,5,2.522e-06,3.859e-06
6,6,2.979e-06,4.166e-06
7,7,3.787e-06,5.258e-06
8,8,4.041e-06,5.385e-06
9,9,4.548e-06,5.952e-06
10,10,5.61e-06,6.627e-06
11,11,6.573e-06,7.118e-06
12,12,7.742e-06,7.826e-06
13,13,8.954e-06,8.211e-06
14,14,1.0133e-05,9.497e-06
15,15,1.18e-05,9.965e-06
16,16,1.3141e-05,1.0548e-05
17,17,1.4327e-05,1.0951e-05
18,18,1.5871e-05,1.1503e-05
19,19,1.8001e-05,1.2091e-05
20,20,1.9538e-05,1.3233e-05
21,21,2.1305e-05,1.3481e-05
22,22,2.3708e-05,1.3921e-05
23,23,2.5758e-05,1.4748e-05
24,24,2.782e-05,1.5475e-05
25,25,2.9762e-05,1.5552e-05
26,26,3.3432e-05,1.5799e-05
27,27,3.6338e-05,1.8031e-05
28,28,4.0914e-05,1.7844e-05
29,29,3.9814e-05,1.7822e-05
30,30,4.376e-05,1.9169e-05
31,31,4.6251e-05,1.87e-05
32,32,4.8473e-05,2.2414e-05
33,33,5.6595e-05,2.1232e-05
34,34,5.7542e-05,2.2227e-05
35,35,5.9327e-05,2.2435e-05
36,36,6.1638e-05,2.3263e-05
37,37,7.2092e-05,2.191e-05
38,38,6.7348e-05,2.2305e-05
39,39,7.0464e-05,2.3085e-05
40,40,7.545e-05,2.4471e-05
41,41,7.809e-05,2.3732e-05
42,42,8.2835e-05,3.036e-05
43,43,8.6309e-05,2.756e-05
44,44,8.9178e-05,2.7283e-05
45,45,9.2918e-05,2.7427e-05
46,46,9.7685e-05,2.7856e-05
47,47,0.000102561,2.8798e-05
48,48,0.000106579,3.1684e-05
49,49,0.000110571,3.0703e-05
50,50,0.000113465,2.9823e-05
51,51,0.000119031,3.1626e-05
52,52,0.000123749,3.1277e-05
53,53,0.000128577,3.2822e-05
54,54,0.000133965,3.3461e-05
55,55,0.000138239,3.441e-05
56,56,0.000141716,3.4155e-05
57,57,0.000148204,3.5807e-05
58,58,0.000153055,3.5948e-05
59,59,0.000159406,3.7103e-05
60,60,0.000172599,3.9821e-05
61,61,0.000167659,3.7276e-05
62,62,0.000174239,3.712e-05
63,63,0.000177868,3.7078e-05
64,64,0.000184931,3.7871e-05
65,65,0.000191487,3.9055e-05
66,66,0.000194803,3.8302e-05
67,67,0.000202527,3.9222e-05
68,68,0.000209866,4.0033e-05
69,69,0.000214038,3.9877e-05
70,70,0.000219294,4.1767e-05
71,71,0.000227171,4.2099e-05
72,72,0.000232833,4.2587e-05
73,73,0.000239328,4.266e-05
74,74,0.000249094,4.3864e-05
75,75,0.000254013,4.591e-05
76,76,0.000259737,4.5029e-05
77,77,0.000265513,4.6492e-05
78,78,0.000272187,4.5701e-05
79,79,0.0002802,4.6064e-05
80,80,0.000286324,4.6929e-05
81,81,0.000294039,4.6983e-05
82,82,0.000301228,4.8648e-05
83,83,0.000310138,4.8778e-05
84,84,0.000317106,4.8413e-05
85,85,0.00032378,4.8831e-05
86,86,0.000329901,4.94e-05
87,87,0.00033831,4.9917e-05
88,88,0.000344608,5.1606e-05
89,89,0.000354463,5.0257e-05
90,90,0.000360616,5.3234e-05
91,91,0.000370851,5.2003e-05
92,92,0.000378234,5.2047e-05
93,93,0.000386197,5.3353e-05
94,94,0.000392547,5.3399e-05
95,95,0.000401633,5.3775e-05
96,96,0.00041234,5.3795e-05
97,97,0.000419285,5.515e-05
98,98,0.000425774,5.5928e-05
99,99,0.0004359,5.5857e-05
100,100,0.000443864,5.6749e-05
101,101,0.000455733,5.9086e-05
102,102,0.000463083,5.9618e-05
103,103,0.000469793,5.9748e-05
104,104,0.000480903,5.9799e-05
105,105,0.00048904,5.9785e-05
106,106,0.000475882,5.7135e-05
107,107,0.000488403,5.7594e-05
108,108,0.000492872,5.8377e-05
109,109,0.00050148,5.8039e-05
110,110,0.000510413,5.857e-05
111,111,0.000519597,8.9389e-05
112,112,0.000531173,5.9079e-05
113,113,0.000540873,6.2389e-05
114,114,0.000562293,7.5311e-05
115,115,0.000614563,6.7265e-05
116,116,0.000594894,6.5175e-05
117,117,0.000605266,6.5866e-05
118,118,0.000634765,6.2813e-05
119,119,0.000624876,6.6539e-05
120,120,0.000638428,6.7373e-05
121,121,0.000649817,6.8414e-05
122,122,0.000661706,6.8183e-05
123,123,0.000668689,6.8617e-05
124,124,0.00067987,6.9169e-05
125,125,0.000690839,7.0593e-05
126,126,0.000705155,7.0492e-05
127,127,0.000715935,7.4312e-05
128,128,0.000723122,7.1352e-05
129,129,0.000733279,7.1937e-05
130,130,0.000748614,7.3241e-05
131,131,0.000757712,7.3436e-05
132,132,0.000770963,7.3701e-05
133,133,0.000784194,7.3313e-05
134,134,0.000794774,7.5229e-05
135,135,0.000803678,8.8936e-05
136,136,0.000814734,7.6035e-05
137,137,0.000829646,7.6667e-05
138,138,0.000839975,7.6901e-05
139,139,0.000852035,7.3999e-05
140,140,0.000826029,7.8097e-05
141,141,0.000881417,7.4804e-05
142,142,0.000846013,7.7123e-05
143,143,0.00085693,7.6869e-05
144,144,0.000887021,0.000118377
145,145,0.000880144,7.6214e-05
146,146,0.000895193,7.9698e-05
147,147,0.00093663,7.9512e-05
148,148,0.00094973,7.9298e-05
149,149,0.000989997,8.4734e-05
150,150,0.000989103,8.3112e-05
151,151,0.00100676,8.6812e-05
152,152,0.00102757,8.67e-05
153,153,0.00102766,8.5815e-05
154,154,0.0010445,8.6814e-05
155,155,0.00105825,8.714e-05
156,156,0.00107195,8.7266e-05
157,157,0.00109074,8.7318e-05
158,158,0.00110041,8.8137e-05
159,159,0.00109414,8.5461e-05
160,160,0.00110375,8.7482e-05
161,161,0.00108731,8.6067e-05
162,162,0.00112659,8.7013e-05
163,163,0.00115216,8.729e-05
164,164,0.0011591,8.7761e-05
165,165,0.00124018,8.7719e-05
166,166,0.00115328,8.7788e-05
167,167,0.0012043,8.8762e-05
168,168,0.00117955,8.8844e-05
169,169,0.00124511,0.000104706
170,170,0.00124373,9.0248e-05
171,171,0.00128934,9.3521e-05
172,172,0.00131698,9.9218e-05
173,173,0.00131622,9.7601e-05
174,174,0.00133522,0.000111153
175,175,0.00134548,0.000102332
176,176,0.00134262,9.3648e-05
177,177,0.00134392,9.395e-05
178,178,0.00132263,9.4298e-05
179,179,0.00137258,9.9076e-05
180,180,0.0014104,9.9031e-05
181,181,0.00139964,9.6835e-05
182,182,0.00145422,9.7093e-05
183,183,0.00148064,9.9181e-05
184,184,0.00141641,9.9264e-05
185,185,0.00146215,9.8279e-05
186,186,0.00144837,0.000102471
187,187,0.00151579,0.0001176
188,188,0.00150467,0.000100371
189,189,0.00149243,9.9621e-05
190,190,0.00158819,0.000111081
