nodos,ejes,prim,master
4,4,3.164e-06,5.065e-06
5,5,2.517e-06,3.862e-06
6,6,2.849e-06,4.46e-06
7,7,3.566e-06,4.882e-06
8,8,3.994e-06,5.366e-06
9,9,4.571e-06,6.204e-06
10,10,6.031e-06,6.597e-06
11,11,6.877e-06,7.204e-06
12,12,7.451e-06,7.608e-06
13,13,8.532e-06,8.306e-06
14,14,9.669e-06,8.806e-06
15,15,1.0957e-05,9.402e-06
16,16,1.2329e-05,9.815e-06
17,17,1.3669e-05,1.0417e-05
18,18,1.5629e-05,1.1134e-05
19,19,1.736e-05,1.1555e-05
20,20,1.8669e-05,1.2154e-05
21,21,2.0528e-05,1.3127e-05
22,22,2.2626e-05,1.3384e-05
23,23,2.4215e-05,1.3883e-05
24,24,2.5962e-05,1.4353e-05
25,25,2.8426e-05,1.4672e-05
26,26,3.0698e-05,1.5397e-05
27,27,3.3304e-05,1.5617e-05
28,28,3.5324e-05,1.6925e-05
29,29,3.7141e-05,1.6549e-05
30,30,4.044e-05,1.8092e-05
31,31,4.3183e-05,1.8178e-05
32,32,4.5462e-05,1.8736e-05
33,33,4.8949e-05,1.8969e-05
34,34,5.065e-05,1.9491e-05
35,35,5.3452e-05,2.0304e-05
36,36,5.7453e-05,2.031e-05
37,37,5.9919e-05,2.1212e-05
38,38,6.3258e-05,2.1663e-05
39,39,6.6903e-05,2.1845e-05
40,40,6.9826e-05,2.2935e-05
41,41,7.2717e-05,2.2921e-05
42,42,7.6306e-05,2.6977e-05
43,43,8.075e-05,2.5806e-05
44,44,8.4799e-05,2.5545e-05
45,45,8.9619e-05,2.6561e-05
46,46,9.2526e-05,2.6356e-05
47,47,9.6675e-05,2.749e-05
48,48,0.000113452,2.7585e-05
49,49,0.000104979,2.7872e-05
50,50,0.000109492,2.7839e-05
51,51,0.000114373,2.8733e-05
52,52,0.00011773,2.8762e-05
53,53,0.000120796,3.1333e-05
54,54,0.000126568,3.0922e-05
55,55,0.000131708,3.2557e-05
56,56,0.000134648,3.1546e-05
57,57,0.000140887,3.3294e-05
58,58,0.000145729,3.2091e-05
59,59,0.000150031,3.351e-05
60,60,0.000155264,3.3592e-05
61,61,0.00016187,3.3257e-05
62,62,0.00016681,3.5935e-05
63,63,0.000169373,3.5314e-05
64,64,0.000199611,3.7805e-05
65,65,0.000200829,3.6064e-05
66,66,0.000204939,5.0834e-05
67,67,0.000192437,3.7727e-05
68,68,0.00019747,3.8636e-05
69,69,0.000203929,3.9261e-05
70,70,0.000276877,4.2094e-05
71,71,0.000216647,4.0946e-05
72,72,0.000221502,4.0176e-05
73,73,0.000228597,4.1698e-05
74,74,0.000234647,4.2943e-05
75,75,0.0002431,4.2427e-05
76,76,0.000248241,4.288e-05
77,77,0.000253678,4.332e-05
78,78,0.0003035,6.8882e-05
79,79,0.00037625,6.5986e-05
80,80,0.000382999,6.5673e-05
81,81,0.000394094,5.4033e-05
82,82,0.000301811,9.5429e-05
83,83,0.000309459,5.0657e-05
84,84,0.000318002,4.841e-05
85,85,0.000322884,4.9018e-05
86,86,0.000331321,5.3143e-05
87,87,0.000340358,5.0261e-05
88,88,0.000345689,5.0685e-05
89,89,0.000352863,5.082e-05
90,90,0.000362241,5.1974e-05
91,91,0.000370687,5.1598e-05
92,92,0.000378661,5.4515e-05
93,93,0.000384787,5.2928e-05
94,94,0.000394296,5.5506e-05
95,95,0.000404194,5.5189e-05
96,96,0.00041163,5.4921e-05
97,97,0.000417684,5.501e-05
98,98,0.00042861,5.5561e-05
99,99,0.000435972,5.6656e-05
100,100,0.000445572,5.7247e-05
101,101,0.000456875,5.7794e-05
102,102,0.000463986,5.8609e-05
103,103,0.000473711,5.8554e-05
104,104,0.000479601,5.899e-05
105,105,0.000493897,6.2135e-05
106,106,0.000563067,5.775e-05
107,107,0.00051491,6.0227e-05
108,108,0.000492477,5.801e-05
109,109,0.00050233,5.8752e-05
110,110,0.000512639,5.8733e-05
111,111,0.000521722,6.0292e-05
112,112,0.000562097,5.9597e-05
113,113,0.000552862,6.0355e-05
114,114,0.00054726,6.0868e-05
115,115,0.000652005,6.3537e-05
116,116,0.000569355,6.2159e-05
