nodos,ejes,prim,master
4,4,3.331e-06,4.915e-06
5,5,2.311e-06,3.959e-06
6,6,2.77e-06,4.627e-06
7,7,3.656e-06,5.016e-06
8,8,4.242e-06,5.452e-06
9,9,4.555e-06,6.207e-06
10,10,5.83e-06,6.583e-06
11,11,6.669e-06,7.123e-06
12,12,7.524e-06,7.922e-06
13,13,8.521e-06,8.475e-06
14,14,9.681e-06,8.59e-06
15,15,1.1121e-05,9.433e-06
16,16,1.2291e-05,9.746e-06
17,17,1.3585e-05,1.0248e-05
18,18,1.5557e-05,1.1038e-05
19,19,1.7126e-05,1.1659e-05
20,20,1.8697e-05,1.2332e-05
21,21,2.0444e-05,1.2996e-05
22,22,2.2432e-05,1.3098e-05
23,23,2.4375e-05,1.3982e-05
24,24,2.5944e-05,1.422e-05
25,25,2.856e-05,3.2918e-05
26,26,3.3195e-05,1.6045e-05
27,27,4.6458e-05,1.6139e-05
28,28,3.5437e-05,1.6609e-05
29,29,3.7275e-05,1.63e-05
30,30,4.0723e-05,1.7892e-05
31,31,4.3081e-05,3.1903e-05
32,32,4.7724e-05,1.9622e-05
33,33,5.1403e-05,1.9721e-05
34,34,5.3328e-05,2.0565e-05
35,35,6.8368e-05,1.9962e-05
36,36,5.7752e-05,2.0323e-05
37,37,6.0359e-05,2.0858e-05
38,38,6.3316e-05,2.1572e-05
39,39,6.6746e-05,2.1715e-05
40,40,7.0088e-05,2.2668e-05
41,41,7.2801e-05,2.2949e-05
42,42,7.6717e-05,2.7735e-05
43,43,8.0783e-05,2.5604e-05
44,44,8.4548e-05,4.0132e-05
45,45,9.2929e-05,2.7436e-05
46,46,9.2044e-05,2.6329e-05
47,47,9.6798e-05,2.7291e-05
48,48,9.9978e-05,2.7448e-05
49,49,0.000105233,2.8283e-05
50,50,0.000109356,4.2838e-05
51,51,0.000129774,2.8327e-05
52,52,0.000118555,2.9292e-05
53,53,0.000120708,2.9906e-05
54,54,0.000127127,3.0759e-05
55,55,0.00013139,3.22e-05
56,56,0.000149037,3.3506e-05
57,57,0.000171005,3.3482e-05
58,58,0.000145951,3.2479e-05
59,59,0.000150538,3.3261e-05
60,60,0.000155212,3.3384e-05
61,61,0.000194661,3.3755e-05
62,62,0.000166528,3.5859e-05
63,63,0.000169663,3.5438e-05
64,64,0.000176233,3.5568e-05
65,65,0.00018137,3.6117e-05
66,66,0.000188327,3.6953e-05
67,67,0.000191811,3.762e-05
68,68,0.000197745,3.8259e-05
69,69,0.000204253,3.9009e-05
70,70,0.000209975,4.0526e-05
71,71,0.000215792,4.032e-05
72,72,0.000253238,4.0363e-05
73,73,0.000228106,4.1185e-05
74,74,0.000234108,4.2755e-05
75,75,0.0002628,4.4658e-05
76,76,0.000266522,4.694e-05
77,77,0.000269763,4.7631e-05
78,78,0.000275968,4.5521e-05
79,79,0.000279788,4.6315e-05
80,80,0.000290152,4.7062e-05
81,81,0.000295305,4.7477e-05
82,82,0.000303355,4.8556e-05
83,83,0.000308501,4.883e-05
84,84,0.000316561,4.7792e-05
85,85,0.000323458,4.8777e-05
86,86,0.000330284,4.9025e-05
87,87,0.000340126,4.9984e-05
88,88,0.000345233,5.0279e-05
89,89,0.000352089,5.0433e-05
90,90,0.000362575,5.1229e-05
91,91,0.000373459,5.0898e-05
92,92,0.000378356,5.4148e-05
93,93,0.000384758,5.269e-05
94,94,0.00039551,5.37e-05
95,95,0.000406062,5.5419e-05
96,96,0.000418122,5.5627e-05
97,97,0.000418096,5.4991e-05
98,98,0.000430301,5.6272e-05
99,99,0.000435771,5.5832e-05
100,100,0.00044376,5.6787e-05
101,101,0.000454588,5.6277e-05
102,102,0.000440263,5.5014e-05
103,103,0.000449549,5.5193e-05
104,104,0.000457298,5.5794e-05
105,105,0.000492764,7.3375e-05
106,106,0.000477008,5.7151e-05
107,107,0.000486269,5.9325e-05
108,108,0.00049331,5.7157e-05
109,109,0.000502531,5.8679e-05
110,110,0.000528712,8.8871e-05
111,111,0.000521177,6.4785e-05
112,112,0.000528718,5.9105e-05
113,113,0.00053933,6.0129e-05
114,114,0.000546935,6.0947e-05
115,115,0.000557977,6.2131e-05
