nodos,ejes,prim,master
4,4,3.458e-06,6.338e-06
5,5,2.342e-06,4.092e-06
6,6,3.089e-06,4.777e-06
7,7,3.832e-06,5.286e-06
8,8,4.189e-06,5.744e-06
9,9,4.933e-06,6.36e-06
10,10,6.11e-06,6.842e-06
11,11,7.05e-06,7.321e-06
12,12,7.943e-06,8.209e-06
13,13,9.062e-06,8.832e-06
14,14,1.0138e-05,8.998e-06
15,15,1.162e-05,9.779e-06
16,16,1.316e-05,1.0277e-05
17,17,1.4343e-05,1.0959e-05
18,18,1.6446e-05,1.1418e-05
19,19,1.8237e-05,1.2182e-05
20,20,1.9674e-05,1.2987e-05
21,21,2.1489e-05,1.3914e-05
22,22,2.377e-05,1.3932e-05
23,23,2.5597e-05,1.4635e-05
24,24,2.7596e-05,1.5174e-05
25,25,3.0022e-05,1.5558e-05
26,26,3.208e-05,1.6387e-05
27,27,3.5227e-05,1.6883e-05
28,28,3.7716e-05,1.8073e-05
29,29,3.9212e-05,1.8002e-05
30,30,4.5923e-05,1.9838e-05
31,31,4.6315e-05,1.9886e-05
32,32,4.9572e-05,2.1879e-05
33,33,5.349e-05,2.0953e-05
34,34,5.3372e-05,2.1388e-05
35,35,5.6944e-05,2.1372e-05
36,36,6.1645e-05,2.1944e-05
37,37,6.332e-05,2.3698e-05
38,38,6.8021e-05,2.7088e-05
39,39,7.8187e-05,2.5994e-05
40,40,8.1015e-05,3.0858e-05
41,41,7.8602e-05,2.5487e-05
42,42,8.2175e-05,3.4097e-05
43,43,8.5959e-05,2.7863e-05
44,44,8.9518e-05,2.791e-05
45,45,9.4447e-05,2.8179e-05
46,46,9.8056e-05,2.8119e-05
47,47,0.000102462,2.9655e-05
48,48,0.000106094,2.9241e-05
49,49,0.000111295,3.0312e-05
50,50,0.000116161,3.015e-05
51,51,0.00013374,4.1364e-05
52,52,0.000124051,3.1107e-05
53,53,0.000126719,3.6679e-05
54,54,0.000133608,3.3168e-05
55,55,0.000138303,3.4759e-05
56,56,0.000142051,3.3623e-05
57,57,0.000148321,3.5112e-05
58,58,0.000152557,3.4315e-05
59,59,0.000157708,3.5329e-05
60,60,0.000162887,3.5553e-05
61,61,0.000169401,3.5599e-05
62,62,0.000174447,3.7998e-05
63,63,0.000178101,3.7054e-05
64,64,0.000185088,3.7755e-05
65,65,0.000189985,3.8566e-05
66,66,0.000197993,3.8561e-05
67,67,0.000201314,3.9543e-05
68,68,0.000209861,4.04e-05
69,69,0.000214019,4.0798e-05
70,70,0.000220059,4.0991e-05
71,71,0.000226669,4.2663e-05
72,72,0.000232099,4.2393e-05
73,73,0.000239104,4.3113e-05
74,74,0.000245814,4.5686e-05
75,75,0.000254704,4.44e-05
76,76,0.000260393,4.4501e-05
77,77,0.000267868,4.5399e-05
78,78,0.000274232,4.5407e-05
79,79,0.000278842,4.6429e-05
80,80,0.000289913,4.7262e-05
81,81,0.000294882,4.8227e-05
82,82,0.000301066,4.8294e-05
83,83,0.000308821,4.915e-05
84,84,0.000316972,4.8124e-05
85,85,0.000322667,4.8609e-05
86,86,0.00032946,4.9709e-05
87,87,0.000340587,5.0155e-05
88,88,0.00034521,5.2705e-05
89,89,0.000351926,5.0841e-05
90,90,0.000362156,5.1676e-05
91,91,0.000371563,5.1478e-05
92,92,0.000378334,5.4746e-05
93,93,0.000384791,5.2666e-05
94,94,0.000393035,5.3821e-05
95,95,0.000403171,5.5099e-05
