nodos,ejes,prim,master
4,5,7.269e-06,6.517e-06
5,9,3.753e-06,5.856e-06
6,14,3.81e-06,6.614e-06
7,20,4.862e-06,7.426e-06
8,27,5.845e-06,7.955e-06
9,35,7.148e-06,8.621e-06
10,44,8.225e-06,9.37e-06
11,54,1.0235e-05,2.1219e-05
12,65,1.1372e-05,1.031e-05
13,77,1.2917e-05,1.1651e-05
14,90,1.5135e-05,1.3602e-05
15,104,1.7138e-05,1.2622e-05
16,119,1.9043e-05,1.4127e-05
17,135,2.1304e-05,1.5699e-05
18,152,2.3282e-05,1.5602e-05
19,170,2.6315e-05,1.7357e-05
20,189,2.882e-05,1.7571e-05
21,209,3.099e-05,1.6981e-05
22,230,3.4037e-05,2.0615e-05
23,252,3.8963e-05,2.4531e-05
24,275,3.9807e-05,2.0848e-05
25,299,4.3541e-05,2.4089e-05
26,324,4.8682e-05,2.5558e-05
27,350,5.0429e-05,2.4862e-05
28,377,5.5829e-05,2.4297e-05
29,405,5.7838e-05,2.3373e-05
30,434,6.1698e-05,2.6237e-05
31,464,6.4914e-05,2.6731e-05
32,495,7.0932e-05,2.8271e-05
33,527,7.3024e-05,2.7034e-05
34,560,7.6228e-05,2.8443e-05
35,594,8.1827e-05,2.7952e-05
36,629,8.3193e-05,2.7208e-05
37,665,8.9869e-05,3.0667e-05
38,702,9.7934e-05,3.1349e-05
39,740,0.000102545,3.3502e-05
40,779,0.000108332,3.2297e-05
41,819,0.000111892,3.4518e-05
42,860,0.00011704,3.4577e-05
43,902,0.000122,3.6073e-05
44,945,0.000129416,3.8584e-05
45,989,0.000133609,3.6523e-05
46,1034,0.000139662,3.9468e-05
47,1080,0.000141856,3.8675e-05
48,1127,0.000149546,4.0602e-05
49,1175,0.000155327,4.1383e-05
50,1224,0.000163427,4.1023e-05
51,1274,0.00016572,4.0218e-05
52,1325,0.000173316,4.3115e-05
53,1377,0.000184085,4.5727e-05
54,1430,0.000191221,4.6479e-05
55,1484,0.000198422,4.6363e-05
56,1539,0.000205957,4.6857e-05
57,1595,0.000212283,4.7407e-05
58,1652,0.000218361,4.786e-05
59,1710,0.000224321,4.9898e-05
60,1769,0.000232058,4.9638e-05
61,1829,0.000239044,5.7104e-05
62,1890,0.000250291,5.2495e-05
63,1952,0.00025835,5.3173e-05
64,2015,0.000267316,5.4225e-05
65,2079,0.000275115,4.9091e-05
66,2144,0.000283737,5.2836e-05
67,2210,0.000287904,5.3782e-05
68,2277,0.000297569,5.3338e-05
69,2345,0.00030915,5.3376e-05
70,2414,0.000315324,5.63e-05
71,2484,0.000338212,6.0407e-05
72,2555,0.000330878,5.8402e-05
73,2627,0.000344211,5.8876e-05
74,2700,0.000350913,6.015e-05
75,2774,0.000368062,6.0798e-05
76,2849,0.000373406,6.0251e-05
77,2925,0.000377693,6.237e-05
78,3002,0.000390459,6.2946e-05
79,3080,0.000408756,6.2912e-05
80,3159,0.000410067,6.678e-05
81,3239,0.000425154,6.828e-05
82,3320,0.000430045,6.5034e-05
83,3402,0.000441101,6.7214e-05
84,3485,0.000449816,6.812e-05
85,3569,0.000461801,6.9585e-05
86,3654,0.000472133,6.8329e-05
87,3740,0.000486137,6.9311e-05
88,3827,0.000497169,6.9833e-05
89,3915,0.000502675,6.8516e-05
90,4004,0.000516103,7.2157e-05
91,4094,0.000530506,8.1713e-05
92,4185,0.000538578,7.0692e-05
93,4277,0.000554384,7.6414e-05
94,4370,0.000568579,7.958e-05
95,4464,0.000577427,7.5543e-05
96,4559,0.000584934,8.1495e-05
97,4655,0.000602533,7.4371e-05
98,4752,0.000606481,8.2358e-05
99,4850,0.000622648,8.0329e-05
100,4949,0.000642768,8.6288e-05
101,5049,0.000658004,8.2405e-05
102,5150,0.000650857,8.5122e-05
103,5252,0.000676698,8.5746e-05
104,5355,0.000684965,8.2855e-05
105,5459,0.000702298,8.6928e-05
106,5564,0.000714253,8.7706e-05
107,5670,0.000714908,9.3474e-05
108,5777,0.000745442,8.8116e-05
109,5885,0.000757482,8.6888e-05
