nodos,ejes,prim,master
4,5,6.358e-06,7.176e-06
5,9,3.33e-06,5.295e-06
6,14,3.743e-06,6.204e-06
7,20,4.987e-06,7.447e-06
8,27,5.925e-06,7.871e-06
9,35,7.157e-06,8.851e-06
10,44,8.073e-06,9.476e-06
11,54,9.892e-06,9.963e-06
12,65,1.1408e-05,1.1545e-05
13,77,1.3326e-05,1.1248e-05
14,90,1.4377e-05,1.2253e-05
15,104,1.7171e-05,1.3852e-05
16,119,1.8929e-05,1.3195e-05
17,135,2.0651e-05,1.3877e-05
18,152,2.2154e-05,1.4878e-05
19,170,2.4612e-05,1.772e-05
20,189,2.8321e-05,1.7315e-05
21,209,3.0623e-05,1.8095e-05
22,230,3.3687e-05,1.8517e-05
23,252,3.6945e-05,2.2164e-05
24,275,3.9861e-05,2.4784e-05
25,299,4.2759e-05,2.1591e-05
26,324,4.4952e-05,2.1822e-05
27,350,5.006e-05,2.412e-05
28,377,5.5003e-05,2.5552e-05
29,405,5.7944e-05,2.4658e-05
30,434,6.1409e-05,2.7204e-05
31,464,6.5551e-05,2.685e-05
32,495,7.0926e-05,2.7225e-05
33,527,7.3552e-05,2.7823e-05
34,560,7.7675e-05,2.9085e-05
35,594,8.1598e-05,3.1305e-05
36,629,8.4912e-05,3.1197e-05
37,665,9.0961e-05,3.1904e-05
38,702,9.8376e-05,3.1422e-05
39,740,0.000102004,3.2518e-05
40,779,0.000106397,3.9752e-05
41,819,0.000111978,3.5216e-05
42,860,0.000117876,3.4342e-05
43,902,0.000120387,3.578e-05
44,945,0.000126661,3.7565e-05
45,989,0.000133281,3.6952e-05
46,1034,0.000140245,3.8241e-05
47,1080,0.000145031,3.7201e-05
48,1127,0.000152607,4.0194e-05
49,1175,0.000153926,3.9447e-05
50,1224,0.000162885,4.2515e-05
51,1274,0.00016773,4.2357e-05
52,1325,0.000174058,4.289e-05
53,1377,0.000183609,4.5282e-05
54,1430,0.000189654,4.47e-05
55,1484,0.00019596,4.3696e-05
56,1539,0.000204684,4.7084e-05
57,1595,0.000215879,4.7736e-05
58,1652,0.000218883,4.8309e-05
59,1710,0.000225903,4.5002e-05
60,1769,0.000232757,4.9662e-05
61,1829,0.000239435,5.0173e-05
62,1890,0.000248386,5.2456e-05
63,1952,0.000253264,5.163e-05
64,2015,0.00026582,5.3142e-05
65,2079,0.000272166,5.219e-05
66,2144,0.000281072,5.4133e-05
67,2210,0.000292692,5.4082e-05
68,2277,0.000326041,6.5031e-05
69,2345,0.000307217,5.9576e-05
70,2414,0.000317684,5.8905e-05
71,2484,0.00032519,5.683e-05
72,2555,0.000333351,6.1201e-05
73,2627,0.00034107,5.8881e-05
74,2700,0.000350367,6.1748e-05
75,2774,0.000362792,6.2284e-05
76,2849,0.000372719,9.0924e-05
77,2925,0.000382868,6.152e-05
78,3002,0.000389626,6.4117e-05
79,3080,0.000397346,6.784e-05
80,3159,0.000413962,6.2018e-05
81,3239,0.000420659,6.5091e-05
82,3320,0.000428769,6.6423e-05
83,3402,0.00044569,6.8405e-05
84,3485,0.000449867,6.6644e-05
85,3569,0.000465133,7.1782e-05
86,3654,0.000475854,6.9872e-05
87,3740,0.000482864,6.9911e-05
88,3827,0.000498025,7.1282e-05
89,3915,0.000506597,8.3888e-05
90,4004,0.000517499,7.5987e-05
91,4094,0.000526129,7.3003e-05
92,4185,0.000541479,7.7073e-05
93,4277,0.000551376,7.6005e-05
94,4370,0.000564755,7.7292e-05
95,4464,0.000585955,7.6092e-05
96,4559,0.000584406,8.0656e-05
97,4655,0.000592483,7.8173e-05
98,4752,0.000609511,8.0334e-05
99,4850,0.000619601,8.3025e-05
100,4949,0.000639009,8.1048e-05
101,5049,0.000649446,7.8572e-05
102,5150,0.000660835,8.2164e-05
103,5252,0.000674219,8.455e-05
104,5355,0.000694902,8.3423e-05
105,5459,0.0006937,8.4289e-05
106,5564,0.000712192,8.1173e-05
107,5670,0.0007317,8.8384e-05
108,5777,0.000761347,9.9653e-05
109,5885,0.000756239,8.5152e-05
110,5994,0.000771063,9.2457e-05
111,6104,0.000781599,9.2622e-05
112,6215,0.00082019,9.2521e-05
113,6327,0.000809178,8.7439e-05
114,6440,0.00081599,9.3344e-05
115,6554,0.000833198,9.2955e-05
116,6669,0.000852944,9.3687e-05
117,6785,0.000868209,9.6519e-05
118,6902,0.000887492,8.7873e-05
119,7020,0.000903179,8.8891e-05
120,7139,0.000911804,9.7141e-05
121,7259,0.000929536,9.7576e-05
122,7380,0.00095055,9.503e-05
123,7502,0.000954918,9.9186e-05
124,7625,0.000958141,0.000101413
125,7749,0.000994063,0.000102798
126,7874,0.000998077,9.825e-05
127,8000,0.00102122,0.000103699
128,8127,0.00104375,0.000104986
129,8255,0.00104905,0.000103192
130,8384,0.0010693,0.000102643
131,8514,0.00109628,0.000108517
132,8645,0.00110269,0.000107742
133,8777,0.00111846,9.8123e-05
134,8910,0.00117674,0.000107237
135,9044,0.00114874,0.000106744
136,9179,0.00119421,0.000105676
137,9315,0.00118559,0.000109153
138,9452,0.0011998,0.000103119
139,9590,0.00123164,0.000112001
140,9729,0.00123812,0.0001176
141,9869,0.00126831,0.000111313
142,10010,0.00127369,0.000104704
143,10152,0.00129746,0.000109705
144,10295,0.00130906,0.000116333
145,10439,0.00132683,0.000116146
146,10584,0.00135447,0.000112798
147,10730,0.00135841,0.000116842
148,10877,0.001395,0.000121025
149,11025,0.00139829,0.000119666
150,11174,0.00144105,0.000122074
151,11324,0.00144351,0.000124158
152,11475,0.00148047,0.000132815
153,11627,0.00147705,0.000122076
154,11780,0.00149706,0.00012149
155,11934,0.00150576,0.000117707
156,12089,0.0015434,0.000129516
157,12245,0.00155581,0.000126519
158,12402,0.00158659,0.000118101
159,12560,0.00160059,0.000128976
160,12719,0.00161731,0.000130872
161,12879,0.001635,0.000128073
162,13040,0.00166509,0.000131242
163,13202,0.00167862,0.000132353
164,13365,0.00169992,0.000133668
165,13529,0.00171087,0.000132981
166,13694,0.00176399,0.000132897
167,13860,0.00178484,0.000136844
168,14027,0.00178572,0.000136314
169,14195,0.00180198,0.000141727
170,14364,0.00181618,0.000136137
171,14534,0.00184866,0.000141292
172,14705,0.00185047,0.000141019
173,14877,0.00187829,0.000141932
174,15050,0.00191557,0.000140789
175,15224,0.00192773,0.000136119
176,15399,0.00195083,0.000140042
177,15575,0.00198912,0.000144391
178,15752,0.00199337,0.0001491
179,15930,0.00204016,0.000145095
180,16109,0.00204409,0.000148268
181,16289,0.00206082,0.00014633
182,16470,0.00210235,0.000149305
183,16652,0.00211209,0.000135603
184,16835,0.00212233,0.000149302
185,17019,0.00215399,0.000148036
186,17204,0.0021778,0.000150665
187,17390,0.00219361,0.00014972
188,17577,0.00221334,0.000152383
189,17765,0.00228378,0.000155854
190,17954,0.00229927,0.000152126
191,18144,0.00228797,0.000166324
192,18335,0.002314,0.000152915
193,18527,0.00233376,0.000156063
194,18720,0.00236608,0.000154484
195,18914,0.00239175,0.000152726
196,19109,0.00240899,0.000157615
197,19305,0.00244221,0.000161812
198,19502,0.00248318,0.000161732
199,19700,0.00251258,0.000154025
200,19899,0.00252221,0.000148901
201,20099,0.00254323,0.000161383
202,20300,0.00256906,0.000160464
203,20502,0.00259289,0.00016507
204,20705,0.00261712,0.000159577
205,20909,0.00264661,0.000166742
206,21114,0.00265921,0.000169727
207,21320,0.00267514,0.000199002
208,21527,0.00271712,0.000157935
209,21735,0.00274025,0.000170382
210,21944,0.00277709,0.00016659
211,22154,0.00279605,0.000160339
212,22365,0.00281247,0.000166458
213,22577,0.00285507,0.000168954
214,22790,0.00287743,0.0001641
215,23004,0.0029245,0.00016265
216,23219,0.00295515,0.000166196
217,23435,0.00295351,0.000182098
218,23652,0.00298967,0.000176349
219,23870,0.00300205,0.00017657
220,24089,0.00303278,0.000171233
221,24309,0.00306313,0.000176593
222,24530,0.00309228,0.000177745
223,24752,0.00314527,0.000189079
224,24975,0.00317539,0.000179627
225,25199,0.00318386,0.000182994
226,25424,0.00318887,0.000179863
227,25650,0.00322351,0.000178613
228,25877,0.0032659,0.000188613
229,26105,0.00328044,0.000182195
230,26334,0.00333416,0.000187059
231,26564,0.00335288,0.000192153
232,26795,0.0033772,0.000180009
233,27027,0.00340938,0.000188018
234,27260,0.00342804,0.000195053
235,27494,0.00346078,0.000189001
236,27729,0.00347879,0.000190799
237,27965,0.00354244,0.000184331
238,28202,0.00357966,0.000197836
239,28440,0.00356197,0.000189768
240,28679,0.00361,0.000199237
241,28919,0.00364606,0.000189151
242,29160,0.00364827,0.000202805
243,29402,0.00370788,0.000191731
244,29645,0.00376276,0.000197388
245,29889,0.00375011,0.000199328
246,30134,0.00379231,0.000182164
247,30380,0.0038185,0.000204401
248,30627,0.00389053,0.000196221
249,30875,0.0039063,0.000205847
250,31124,0.00391021,0.000193797
251,31374,0.00394009,0.000208183
252,31625,0.00397595,0.000208138
253,31877,0.00402401,0.000218144
254,32130,0.00407687,0.000217914
255,32384,0.00407936,0.000217211
256,32639,0.00411785,0.000217143
257,32895,0.00415401,0.000235616
258,33152,0.00418632,0.000222125
259,33410,0.00422719,0.000224805
260,33669,0.00426002,0.0002046
261,33929,0.00428635,0.000222596
262,34190,0.0043105,0.000213362
263,34452,0.00436103,0.000222865
264,34715,0.00437094,0.000232275
265,34979,0.00442409,0.000222906
266,35244,0.00444946,0.000220961
267,35510,0.00447318,0.000228749
268,35777,0.00449724,0.000233414
269,36045,0.00453459,0.000230277
270,36314,0.00459018,0.000213511
271,36584,0.00461905,0.000230628
272,36855,0.0046483,0.000235442
273,37127,0.00467029,0.000241491
274,37400,0.00470806,0.000236798
275,37674,0.00476135,0.000227759
276,37949,0.0047923,0.000249224
277,38225,0.00482525,0.000232119
278,38502,0.00484336,0.000230238
279,38780,0.00489098,0.000233333
280,39059,0.00503055,0.000241213
281,39339,0.00496822,0.000235519
282,39620,0.00496869,0.000237165
283,39902,0.0050102,0.000233734
284,40185,0.0050343,0.00024472
285,40469,0.0051047,0.000242356
286,40754,0.00511283,0.00024106
287,41040,0.00515193,0.000242692
288,41327,0.00519129,0.000237851
289,41615,0.00522396,0.000235118
290,41904,0.00529908,0.00025139
291,42194,0.00530422,0.000240048
292,42485,0.00533585,0.000250812
293,42777,0.00537052,0.000245725
294,43070,0.00543905,0.00024791
295,43364,0.00543781,0.000248913
296,43659,0.00548691,0.000266929
297,43955,0.00553102,0.000261064
298,44252,0.00556662,0.000256084
299,44550,0.00561178,0.000257497
300,44849,0.00563276,0.000232399
301,45149,0.00566072,0.000259232
302,45450,0.00570742,0.000259198
303,45752,0.00573971,0.000259736
304,46055,0.00576152,0.000250713
305,46359,0.00582821,0.000264948
306,46664,0.00584634,0.000302087
307,46970,0.00591256,0.000246867
308,47277,0.00593206,0.0002583
309,47585,0.00596697,0.000250057
310,47894,0.00600195,0.000253239
311,48204,0.00605224,0.000263133
312,48515,0.00606953,0.000268601
313,48827,0.00611087,0.000258899
314,49140,0.00619871,0.000267664
315,49454,0.00622446,0.000263485
316,49769,0.0062374,0.000261442
317,50085,0.00627771,0.0002714
318,50402,0.0063615,0.000260469
319,50720,0.0063645,0.000258465
