nodos,ejes,prim,master
4,5,4.47e-06,5.571e-06
5,9,2.805e-06,4.227e-06
6,14,3.108e-06,4.712e-06
7,20,3.724e-06,5.321e-06
8,27,4.42e-06,5.941e-06
9,35,5.116e-06,6.454e-06
10,44,6.36e-06,7.042e-06
11,54,7.567e-06,7.618e-06
12,65,8.572e-06,8.123e-06
13,77,9.726e-06,8.712e-06
14,90,1.1132e-05,9.508e-06
15,104,1.2785e-05,9.573e-06
16,119,1.4746e-05,1.0325e-05
17,135,1.5756e-05,1.1124e-05
18,152,1.7297e-05,1.2082e-05
19,170,2.0695e-05,1.3991e-05
20,189,2.225e-05,1.5734e-05
21,209,2.365e-05,1.4303e-05
22,230,2.5993e-05,1.436e-05
23,252,2.8459e-05,1.5265e-05
24,275,2.9889e-05,1.5572e-05
25,299,3.2518e-05,1.5992e-05
26,324,3.4386e-05,1.6595e-05
27,350,3.8118e-05,1.8493e-05
28,377,4.2204e-05,2.0711e-05
29,405,4.3839e-05,1.8727e-05
30,434,4.6543e-05,2.0018e-05
31,464,5.033e-05,2.0106e-05
32,495,5.2666e-05,2.1195e-05
33,527,5.435e-05,2.0952e-05
34,560,6.0565e-05,2.2487e-05
35,594,6.6097e-05,2.3414e-05
36,629,6.448e-05,2.4536e-05
37,665,6.8973e-05,2.4653e-05
38,702,7.3845e-05,2.4267e-05
39,740,7.7244e-05,2.458e-05
40,779,7.9999e-05,2.4578e-05
41,819,8.4676e-05,2.7669e-05
42,860,8.8055e-05,2.633e-05
43,902,9.2894e-05,2.7795e-05
44,945,9.7576e-05,2.7659e-05
45,989,0.000120821,2.8008e-05
46,1034,0.000105959,2.9832e-05
47,1080,0.000110956,2.9606e-05
48,1127,0.000114642,3.0819e-05
49,1175,0.000118614,2.9789e-05
50,1224,0.000123544,3.2477e-05
51,1274,0.000128496,3.1783e-05
52,1325,0.000133507,3.4028e-05
53,1377,0.000138962,3.3043e-05
54,1430,0.000144659,3.41e-05
55,1484,0.000147547,3.5811e-05
56,1539,0.000154049,3.474e-05
57,1595,0.000159527,3.6472e-05
58,1652,0.000164704,3.789e-05
59,1710,0.000171963,3.8147e-05
60,1769,0.00017717,3.8492e-05
61,1829,0.000182085,3.8514e-05
62,1890,0.000188697,3.8524e-05
63,1952,0.0001942,5.6413e-05
64,2015,0.000274609,5.7089e-05
65,2079,0.000281713,5.5049e-05
66,2144,0.000289732,5.7411e-05
67,2210,0.000298121,5.702e-05
68,2277,0.000306809,5.573e-05
69,2345,0.000314418,5.9836e-05
70,2414,0.000324576,6.2635e-05
71,2484,0.000332843,6.2375e-05
72,2555,0.000344052,6.4361e-05
73,2627,0.00035331,5.9985e-05
74,2700,0.000362123,6.3233e-05
75,2774,0.000356894,5.9418e-05
76,2849,0.000363089,6.1569e-05
77,2925,0.000380802,6.642e-05
78,3002,0.000390184,6.4235e-05
79,3080,0.000390948,6.3833e-05
80,3159,0.000419581,6.553e-05
81,3239,0.000423461,6.8508e-05
82,3320,0.000428342,6.7998e-05
83,3402,0.000438158,6.4582e-05
84,3485,0.000445644,6.8703e-05
85,3569,0.000464128,7.0163e-05
86,3654,0.000476139,7.0549e-05
87,3740,0.000481955,7.309e-05
88,3827,0.000497369,7.3568e-05
89,3915,0.000506839,7.2609e-05
90,4004,0.000512626,7.3777e-05
