nodos,ejes,prim,master
4,5,6.718e-06,7.202e-06
5,9,3.398e-06,5.856e-06
6,14,3.857e-06,5.918e-06
7,20,5.57e-06,7.327e-06
8,27,6.174e-06,7.557e-06
9,35,6.901e-06,8.611e-06
10,44,8.319e-06,9.589e-06
11,54,9.817e-06,1.0332e-05
12,65,1.0991e-05,1.094e-05
13,77,1.2854e-05,1.2108e-05
14,90,1.4674e-05,1.2383e-05
15,104,1.7089e-05,1.4135e-05
16,119,1.9334e-05,1.4299e-05
17,135,2.0963e-05,1.536e-05
18,152,2.2871e-05,1.5966e-05
19,170,2.5846e-05,1.6706e-05
20,189,2.936e-05,1.7839e-05
21,209,3.1282e-05,1.7615e-05
22,230,3.4254e-05,1.9155e-05
23,252,3.7885e-05,2.1571e-05
24,275,3.9946e-05,2.5314e-05
25,299,4.3274e-05,2.2026e-05
26,324,4.6034e-05,2.3967e-05
27,350,5.1092e-05,2.6365e-05
28,377,5.4464e-05,2.4864e-05
29,405,5.8554e-05,2.5559e-05
30,434,6.1317e-05,2.7254e-05
31,464,6.8452e-05,2.7219e-05
32,495,6.9396e-05,2.8466e-05
33,527,7.3628e-05,2.7335e-05
34,560,7.9826e-05,3.2925e-05
35,594,8.3862e-05,2.8487e-05
36,629,8.4345e-05,3.0012e-05
37,665,8.9964e-05,3.0252e-05
38,702,9.7851e-05,3.2584e-05
39,740,0.000102812,3.4272e-05
40,779,0.000104723,3.3501e-05
41,819,0.000104906,3.328e-05
42,860,0.00011828,3.5571e-05
43,902,0.000119739,3.2982e-05
44,945,0.00016016,4.2549e-05
45,989,0.000133477,3.9828e-05
46,1034,0.000140034,3.8094e-05
47,1080,0.000144343,4.1153e-05
48,1127,0.000152671,4.0788e-05
49,1175,0.000155807,3.985e-05
50,1224,0.000160697,4.1726e-05
51,1274,0.000169815,4.2698e-05
52,1325,0.000175638,4.3209e-05
53,1377,0.00018372,4.4794e-05
54,1430,0.000189284,4.2743e-05
55,1484,0.000195593,4.7473e-05
56,1539,0.000204025,4.7266e-05
57,1595,0.00021352,4.6483e-05
58,1652,0.000215743,4.6759e-05
59,1710,0.000247331,4.9089e-05
60,1769,0.000231851,4.925e-05
61,1829,0.000241799,4.9982e-05
62,1890,0.00024597,4.9826e-05
63,1952,0.00025889,5.2576e-05
64,2015,0.000263913,5.029e-05
65,2079,0.000271722,5.3523e-05
66,2144,0.000282145,5.4748e-05
67,2210,0.000290583,5.4916e-05
68,2277,0.000299631,5.6869e-05
69,2345,0.000303977,6.4655e-05
70,2414,0.00031785,5.3597e-05
71,2484,0.000325448,5.6355e-05
72,2555,0.000334096,5.6392e-05
73,2627,0.00033933,5.733e-05
74,2700,0.000350181,6.218e-05
75,2774,0.00036236,6.3013e-05
76,2849,0.000370497,6.1983e-05
77,2925,0.000377885,6.2275e-05
78,3002,0.000390383,6.2707e-05
79,3080,0.000396684,6.6705e-05
80,3159,0.000408843,6.4365e-05
81,3239,0.00041893,6.8223e-05
82,3320,0.000432092,6.7876e-05
83,3402,0.000440799,6.8851e-05
84,3485,0.000449922,7.5034e-05
85,3569,0.000459095,6.8168e-05
86,3654,0.00047242,7.224e-05
87,3740,0.000480815,6.7981e-05
88,3827,0.000490665,7.0289e-05
89,3915,0.000503555,7.1413e-05
90,4004,0.000523039,7.1707e-05
91,4094,0.000521807,7.5594e-05
92,4185,0.000542317,7.7108e-05
93,4277,0.000551455,7.5704e-05
94,4370,0.000562687,7.7432e-05
95,4464,0.000567949,7.5394e-05
96,4559,0.000590151,8.0553e-05
97,4655,0.000601172,8.0741e-05
98,4752,0.000601365,7.4956e-05
99,4850,0.000623005,8e-05
100,4949,0.000638613,0.000117295
101,5049,0.000651634,8.5308e-05
102,5150,0.000664673,8.1132e-05
