nodos,ejes,prim,master
4,5,3.829e-06,5.458e-06
5,9,2.673e-06,4.395e-06
6,14,2.97e-06,4.636e-06
7,20,3.758e-06,5.541e-06
8,27,4.486e-06,6.003e-06
9,35,5.31e-06,6.688e-06
10,44,6.759e-06,7.35e-06
11,54,7.826e-06,7.697e-06
12,65,8.333e-06,8.142e-06
13,77,9.751e-06,8.855e-06
14,90,1.1168e-05,9.499e-06
15,104,1.2821e-05,9.772e-06
16,119,1.4778e-05,1.0551e-05
17,135,1.5926e-05,1.1213e-05
18,152,1.7541e-05,1.2233e-05
19,170,2.0776e-05,1.3991e-05
20,189,2.2212e-05,1.5856e-05
21,209,2.4148e-05,1.4214e-05
22,230,2.5622e-05,1.4884e-05
23,252,2.8842e-05,1.558e-05
24,275,2.9706e-05,1.5541e-05
25,299,3.2478e-05,1.5848e-05
26,324,3.476e-05,1.674e-05
27,350,3.7592e-05,1.8328e-05
28,377,4.1526e-05,2.0509e-05
29,405,4.4155e-05,1.8918e-05
30,434,4.7559e-05,2.05e-05
31,464,5.0104e-05,2.0152e-05
32,495,5.2956e-05,2.1373e-05
33,527,5.4529e-05,2.0266e-05
34,560,5.9518e-05,2.2896e-05
35,594,6.4238e-05,2.3634e-05
36,629,6.4278e-05,2.5079e-05
37,665,6.9409e-05,2.4599e-05
38,702,7.3096e-05,2.375e-05
39,740,7.7392e-05,2.457e-05
40,779,8.0451e-05,2.49e-05
41,819,8.3477e-05,2.6701e-05
42,860,8.8157e-05,2.6175e-05
43,902,9.2305e-05,2.7938e-05
44,945,9.7061e-05,3.4003e-05
45,989,0.00013482,3.8207e-05
46,1034,0.000139703,3.9235e-05
47,1080,0.000145299,3.9002e-05
48,1127,0.000151937,4.0274e-05
49,1175,0.000156861,3.8579e-05
50,1224,0.000161483,4.0747e-05
51,1274,0.00016612,4.0417e-05
52,1325,0.000176891,4.436e-05
53,1377,0.000185568,4.0703e-05
54,1430,0.000190064,4.375e-05
55,1484,0.000194696,4.5838e-05
56,1539,0.000202581,4.505e-05
57,1595,0.000210761,4.7406e-05
58,1652,0.000218424,4.8095e-05
59,1710,0.000226807,4.8693e-05
