nodos,ejes,prim,master
4,5,1.4495e-05,7.418e-06
5,9,1.0721e-05,5.861e-06
6,14,9.278e-06,6.388e-06
7,20,1.4893e-05,7.323e-06
8,27,1.935e-05,1.4784e-05
9,35,1.8371e-05,8.622e-06
10,44,2.569e-05,9.362e-06
11,54,2.8448e-05,1.0088e-05
12,65,3.2037e-05,1.1331e-05
13,77,3.3716e-05,1.1629e-05
14,90,3.9311e-05,1.2701e-05
15,104,4.5191e-05,1.3875e-05
16,119,5.4013e-05,1.8026e-05
17,135,5.6011e-05,1.666e-05
18,152,6.2514e-05,1.9233e-05
19,170,6.9773e-05,2.2853e-05
20,189,7.065e-05,2.0285e-05
21,209,9.2399e-05,1.9606e-05
22,230,8.4101e-05,1.9823e-05
23,252,9.8627e-05,2.0402e-05
24,275,0.000103266,2.2361e-05
25,299,0.000119679,2.2322e-05
26,324,0.000120354,2.3079e-05
27,350,0.000124835,2.6945e-05
28,377,0.000132459,2.3616e-05
29,405,0.000132903,2.7331e-05
30,434,0.00015508,2.5523e-05
31,464,0.000160687,2.8092e-05
32,495,0.000169962,2.725e-05
33,527,0.000175646,3.1492e-05
34,560,0.000181666,2.962e-05
35,594,0.000179249,3.1842e-05
36,629,0.000198531,3.133e-05
37,665,0.000205155,3.9026e-05
38,702,0.000214921,3.231e-05
39,740,0.000208158,3.4832e-05
40,779,0.000231138,3.5764e-05
41,819,0.000247441,3.6452e-05
42,860,0.000249246,3.5987e-05
43,902,0.00026753,3.7434e-05
44,945,0.000277317,4.0403e-05
45,989,0.000270035,3.9743e-05
46,1034,0.000294558,4.1418e-05
47,1080,0.000311445,4.0005e-05
48,1127,0.000295972,4.0769e-05
49,1175,0.000322859,4.1239e-05
50,1224,0.000341874,4.4096e-05
51,1274,0.000356232,4.5001e-05
52,1325,0.000363044,4.5464e-05
53,1377,0.000376139,4.7499e-05
54,1430,0.00039371,4.799e-05
55,1484,0.000368136,4.4639e-05
56,1539,0.0004065,4.8704e-05
57,1595,0.000415713,4.8235e-05
58,1652,0.000434426,5.0171e-05
59,1710,0.000442202,5.3121e-05
60,1769,0.000453984,5.3686e-05
61,1829,0.000463193,5.4228e-05
62,1890,0.000513485,5.3872e-05
63,1952,0.000459012,5.6768e-05
64,2015,0.000519507,5.742e-05
65,2079,0.000505165,5.6096e-05
66,2144,0.000492105,5.4092e-05
