nodos,ejes,prim,master
4,5,1.1842e-05,5.088e-06
5,9,7.49e-06,4.322e-06
6,14,8.146e-06,4.822e-06
7,20,1.0681e-05,5.653e-06
8,27,1.1045e-05,5.847e-06
9,35,1.6464e-05,6.647e-06
10,44,2.1076e-05,7.489e-06
11,54,2.2028e-05,7.88e-06
12,65,2.1675e-05,8.134e-06
13,77,3.1918e-05,9.632e-06
14,90,2.862e-05,9.825e-06
15,104,4.1208e-05,1.2363e-05
16,119,3.9089e-05,1.1929e-05
17,135,4.5917e-05,1.2074e-05
18,152,5.3136e-05,1.3334e-05
19,170,5.2359e-05,1.6571e-05
20,189,6.4779e-05,1.4346e-05
21,209,6.385e-05,1.5023e-05
22,230,6.3668e-05,1.4902e-05
23,252,6.641e-05,1.5561e-05
24,275,0.000102821,1.678e-05
25,299,8.2709e-05,1.8657e-05
26,324,8.8996e-05,1.6396e-05
27,350,8.9994e-05,1.9671e-05
28,377,0.000103317,2.1044e-05
29,405,0.000108136,1.9359e-05
30,434,0.000111072,2.031e-05
31,464,0.000118106,2.0924e-05
32,495,0.000126276,2.0469e-05
33,527,0.000132478,2.2994e-05
34,560,0.000146779,2.147e-05
35,594,0.000145688,2.3356e-05
36,629,0.000156971,2.5553e-05
37,665,0.000156011,2.5032e-05
38,702,0.000171243,2.5974e-05
39,740,0.000173506,2.5348e-05
40,779,0.000168197,2.6977e-05
41,819,0.000192729,2.6377e-05
42,860,0.000193675,2.7472e-05
43,902,0.000199208,3.0585e-05
44,945,0.000215695,3.0396e-05
45,989,0.000255596,4.4167e-05
46,1034,0.000279884,4.1182e-05
47,1080,0.000306365,3.978e-05
48,1127,0.000294445,4.2153e-05
49,1175,0.000304912,4.2303e-05
50,1224,0.000353616,4.387e-05
51,1274,0.000331407,4.524e-05
52,1325,0.000365655,4.6576e-05
53,1377,0.000333175,4.5821e-05
54,1430,0.000359107,4.7339e-05
55,1484,0.000377599,5.0407e-05
56,1539,0.000406785,4.8821e-05
57,1595,0.000391795,4.6267e-05
58,1652,0.000409756,4.9785e-05
59,1710,0.00042348,5.0058e-05
60,1769,0.000454407,5.0583e-05
61,1829,0.000454809,5.2504e-05
62,1890,0.000477839,5.3957e-05
63,1952,0.000491622,5.4051e-05
64,2015,0.000464544,5.2947e-05
65,2079,0.000518054,5.7068e-05
66,2144,0.000497097,5.7427e-05
67,2210,0.000529781,5.4241e-05
68,2277,0.000536169,5.6081e-05
69,2345,0.000542115,5.9205e-05
70,2414,0.000557702,5.9053e-05
71,2484,0.000577344,6.2634e-05
72,2555,0.000592451,6.2478e-05
73,2627,0.00061992,6.2417e-05
74,2700,0.000599286,6.6003e-05
75,2774,0.000609054,6.0983e-05
76,2849,0.000637649,6.2556e-05
77,2925,0.0007005,6.458e-05
78,3002,0.000669933,6.4958e-05
79,3080,0.000690339,7.0362e-05
80,3159,0.000701176,6.8115e-05
81,3239,0.000693404,6.7289e-05
82,3320,0.000737152,6.8449e-05
83,3402,0.000756215,7.1568e-05
84,3485,0.000740982,6.9184e-05
85,3569,0.000780993,7.0098e-05
86,3654,0.000799158,7.3217e-05
87,3740,0.000806662,7.0798e-05
88,3827,0.000735446,5.3832e-05
89,3915,0.000662,5.3482e-05
90,4004,0.000672819,5.5277e-05
91,4094,0.000701005,5.6488e-05
92,4185,0.000703127,5.7321e-05
93,4277,0.000699024,5.7394e-05
94,4370,0.000702066,5.5945e-05
95,4464,0.000712806,5.7391e-05
96,4559,0.000760882,6.0519e-05
97,4655,0.000785593,6.6903e-05
98,4752,0.000783992,6.0538e-05
99,4850,0.000786133,6.368e-05
100,4949,0.000844329,6.6885e-05
101,5049,0.000824068,6.5023e-05
102,5150,0.000840662,6.5604e-05
103,5252,0.000829456,6.4997e-05
104,5355,0.000853553,6.7411e-05
105,5459,0.000882399,6.6162e-05
106,5564,0.000884022,6.4106e-05
107,5670,0.000914227,6.6629e-05
108,5777,0.000902458,6.5355e-05
109,5885,0.000938156,6.9795e-05
110,5994,0.000916146,7.0062e-05
111,6104,0.000941467,7.1139e-05
112,6215,0.00096606,7.2321e-05
113,6327,0.00100752,7.0638e-05
114,6440,0.000981456,7.2398e-05
115,6554,0.00102564,7.0125e-05
116,6669,0.00102188,6.9422e-05
117,6785,0.00101143,6.8953e-05
118,6902,0.00108952,7.4708e-05
119,7020,0.00135811,0.000100631
120,7139,0.00144351,9.5833e-05
121,7259,0.00139714,9.9389e-05
122,7380,0.00140933,9.5075e-05
123,7502,0.00147641,9.8098e-05
124,7625,0.00143566,0.000101158
125,7749,0.00148389,9.5383e-05
126,7874,0.00154091,9.6281e-05
127,8000,0.00151533,0.000112029
128,8127,0.00159426,0.000102909
129,8255,0.00157585,0.000106907
130,8384,0.0015676,0.000100816
131,8514,0.00163079,0.000108699
132,8645,0.00160557,0.000105444
133,8777,0.00169486,0.000107428
134,8910,0.00126558,8.1504e-05
135,9044,0.0013366,8.2357e-05
136,9179,0.0013461,8.3744e-05
137,9315,0.00135092,8.8719e-05
138,9452,0.00137207,8.3832e-05
139,9590,0.00140871,8.5711e-05
140,9729,0.00143325,8.9389e-05
141,9869,0.00149165,8.7898e-05
142,10010,0.00139988,8.3531e-05
143,10152,0.00148856,8.3763e-05
144,10295,0.00147346,9.0354e-05
145,10439,0.00152362,9.1445e-05
146,10584,0.00154664,9.052e-05
147,10730,0.0015523,8.7405e-05
148,10877,0.00153726,9.1358e-05
149,11025,0.00160006,9.0683e-05
150,11174,0.00156627,9.4649e-05
151,11324,0.00163013,0.000119869
152,11475,0.00205462,0.000123357
153,11627,0.00209198,0.000120623
154,11780,0.00211873,0.000119216
155,11934,0.00214877,0.000126595
156,12089,0.00216135,0.000126889
157,12245,0.00223682,0.000120831
158,12402,0.0022259,0.000128536
159,12560,0.00229327,0.000130816
160,12719,0.0022403,0.000132238
161,12879,0.00226139,0.000137604
162,13040,0.00195866,9.6321e-05
163,13202,0.00180335,9.7703e-05
164,13365,0.00185859,0.000102613
165,13529,0.00187501,9.7939e-05
166,13694,0.00186853,0.000100716
167,13860,0.00191351,0.000106418
168,14027,0.00190372,9.944e-05
169,14195,0.00194458,0.00010599
170,14364,0.0019648,0.000101638
171,14534,0.00191758,0.00010723
172,14705,0.00200963,0.000101958
173,14877,0.00203372,0.000102428
174,15050,0.00208705,0.000107765
175,15224,0.00211632,0.000141902
176,15399,0.0026942,0.000134058
177,15575,0.00269298,0.000134692
178,15752,0.00272678,0.000144458
179,15930,0.0027455,0.000145644
180,16109,0.00284542,0.000138761
181,16289,0.00282096,0.000134647
182,16470,0.0028225,0.000154501
183,16652,0.00282357,0.000150778
184,16835,0.00221013,0.000110523
185,17019,0.00226944,0.000106549
186,17204,0.00230325,0.000110702
187,17390,0.00229857,0.000116619
188,17577,0.00233124,0.000108102
189,17765,0.00238637,0.000112356
190,17954,0.00241193,0.000114837
191,18144,0.002447,0.000115499
192,18335,0.00241326,0.00011195
193,18527,0.00240479,0.000115331
194,18720,0.00240564,0.000112298
195,18914,0.00309871,0.000152326
196,19109,0.00329436,0.000155332
197,19305,0.00332126,0.000153484
198,19502,0.00323979,0.000158903
199,19700,0.00333235,0.000153687
200,19899,0.00335373,0.00015668
201,20099,0.00341628,0.000162703
202,20300,0.00266797,0.000120251
203,20502,0.00269438,0.000122564
204,20705,0.00272517,0.000121997
205,20909,0.00274055,0.000123224
206,21114,0.00275718,0.000136038
207,21320,0.00274193,0.000122746
208,21527,0.00281024,0.000123735
209,21735,0.00279856,0.000125828
210,21944,0.00286188,0.000128016
211,22154,0.00318534,0.000162009
212,22365,0.00367364,0.000166524
213,22577,0.00375218,0.000163857
214,22790,0.00378909,0.0001756
215,23004,0.00375173,0.000166842
216,23219,0.00380946,0.000168803
217,23435,0.00365113,0.000130968
218,23652,0.00302017,0.000135334
219,23870,0.00305066,0.000136448
220,24089,0.00304112,0.000130472
221,24309,0.00300005,0.000135173
222,24530,0.00313534,0.000134831
223,24752,0.00313022,0.000135719
224,24975,0.00323269,0.000127558
225,25199,0.00319267,0.000138268
226,25424,0.00411562,0.000179324
227,25650,0.00414088,0.000181843
228,25877,0.00416492,0.000178461
229,26105,0.00430826,0.000184009
230,26334,0.00427222,0.000191601
231,26564,0.00383011,0.000141219
232,26795,0.00335069,0.000137342
233,27027,0.00338807,0.000141726
234,27260,0.0034526,0.000135174
235,27494,0.00344897,0.000141134
236,27729,0.00349641,0.000142804
237,27965,0.00349302,0.000139956
238,28202,0.00350802,0.000138854
239,28440,0.00456636,0.000181825
240,28679,0.00466213,0.000184699
241,28919,0.00461879,0.000200946
242,29160,0.00465159,0.00019285
243,29402,0.00465938,0.000185248
244,29645,0.00363767,0.000150282
245,29889,0.00371027,0.000152595
246,30134,0.00376739,0.000141303
247,30380,0.0037535,0.000148094
248,30627,0.00379619,0.000153496
249,30875,0.00378211,0.000157446
250,31124,0.00391929,0.000153342
251,31374,0.00506721,0.000211335
252,31625,0.00494716,0.000214457
253,31877,0.00521775,0.000194193
254,32130,0.00504751,0.000202741
255,32384,0.0046022,0.000166598
256,32639,0.00403543,0.000152553
257,32895,0.00404666,0.000177738
258,33152,0.0041119,0.000155288
259,33410,0.00412081,0.000168038
260,33669,0.00417116,0.000164396
261,33929,0.00415647,0.000215718
262,34190,0.00540856,0.00020967
263,34452,0.00535425,0.000217524
264,34715,0.00539076,0.00022416
265,34979,0.00551275,0.000217571
266,35244,0.00435371,0.000168753
267,35510,0.00432824,0.000161535
268,35777,0.00434816,0.000161665
269,36045,0.00437398,0.000167826
270,36314,0.00439268,0.000168348
271,36584,0.0044527,0.000171253
272,36855,0.00575414,0.000213632
