nodos,ejes,prim,master
4,3,9.776e-06,7.189e-06
5,5,3.095e-06,4.419e-06
6,7,3.166e-06,4.884e-06
7,9,3.898e-06,5.482e-06
8,14,4.58e-06,5.723e-06
9,16,5.234e-06,6.644e-06
10,18,6.221e-06,7.316e-06
11,24,7.395e-06,7.392e-06
12,30,8.572e-06,8.523e-06
13,34,1.0172e-05,9.09e-06
14,39,1.1796e-05,9.427e-06
15,42,1.3191e-05,1.107e-05
16,51,1.5014e-05,1.0561e-05
17,56,1.6477e-05,1.2232e-05
18,63,1.8423e-05,1.2497e-05
19,67,1.9232e-05,1.2509e-05
20,78,2.1316e-05,1.2498e-05
21,79,2.9776e-05,1.7848e-05
22,87,3.8438e-05,1.9279e-05
23,103,4.0387e-05,2.3789e-05
24,109,4.3587e-05,2.8922e-05
25,117,3.3147e-05,1.6621e-05
26,123,3.7208e-05,1.7285e-05
27,134,4.0693e-05,2.0725e-05
28,154,4.3367e-05,2.2787e-05
29,151,4.5646e-05,1.9299e-05
30,158,4.7159e-05,2.0911e-05
31,174,5.0984e-05,2.2299e-05
32,189,5.4798e-05,2.0926e-05
33,197,6.0829e-05,2.2161e-05
34,211,6.1128e-05,2.2674e-05
35,226,8.3674e-05,3.254e-05
36,240,9.4999e-05,3.5632e-05
37,244,9.7344e-05,3.5828e-05
38,264,7.6195e-05,2.5986e-05
39,277,7.7283e-05,2.5145e-05
40,294,8.006e-05,2.6938e-05
41,309,0.000111352,3.6589e-05
42,323,0.000123194,3.7854e-05
43,333,0.000128294,3.3861e-05
44,371,0.00012728,3.4715e-05
45,375,0.000133112,4.2149e-05
46,398,0.000147345,3.3053e-05
47,403,0.000116856,2.9512e-05
48,422,0.000117829,4.2328e-05
49,423,0.000165702,4.2942e-05
50,473,0.000161341,3.2892e-05
51,471,0.000131567,3.3992e-05
52,497,0.000136223,3.2295e-05
53,511,0.000157915,3.527e-05
54,525,0.000168783,3.4917e-05
55,553,0.000165251,3.4759e-05
56,578,0.000176384,3.5059e-05
57,576,0.00016807,3.5901e-05
58,612,0.000171928,3.6519e-05
59,630,0.000175393,3.7989e-05
60,647,0.000182061,3.9362e-05
61,651,0.000214173,4.9523e-05
62,693,0.000248096,5.8355e-05
63,711,0.000266621,4.9731e-05
64,758,0.000278666,5.2606e-05
65,787,0.000276835,5.4571e-05
66,801,0.000288809,5.459e-05
67,809,0.000291227,5.6579e-05
68,844,0.000303518,5.697e-05
69,851,0.000305568,5.6556e-05
70,878,0.000317262,6.4047e-05
71,910,0.000341707,6.0342e-05
72,929,0.000344141,6.1433e-05
73,986,0.000353364,6.4237e-05
74,990,0.000350058,5.8367e-05
75,1027,0.000367198,6.347e-05
76,1044,0.000373595,6.1954e-05
77,1081,0.000377597,6.7218e-05
78,1078,0.000385001,7.6442e-05
79,1138,0.000403528,6.2992e-05
80,1144,0.000411678,6.7141e-05
81,1168,0.000422029,6.8302e-05
82,1219,0.000428946,6.9428e-05
83,1250,0.000448476,6.9567e-05
84,1254,0.000456919,7.2331e-05
85,1308,0.000472869,6.7812e-05
86,1323,0.000479103,7.241e-05
87,1360,0.000485454,6.8636e-05
88,1377,0.000500306,7.5274e-05
89,1443,0.000509268,7.6091e-05
90,1491,0.000522969,7.3059e-05
91,1447,0.000539548,7.06e-05
92,1522,0.000542081,7.3784e-05
93,1554,0.000560002,7.7518e-05
94,1595,0.000566294,7.581e-05
95,1647,0.000577051,7.5112e-05
96,1652,0.000601334,8.1669e-05
97,1672,0.00060028,7.992e-05
98,1755,0.000614153,8.2098e-05
99,1735,0.000632924,7.8541e-05
100,1774,0.000632495,7.8286e-05
101,1837,0.000657809,8.4672e-05
102,1855,0.000655416,8.1379e-05
103,1887,0.000684342,8.6932e-05
104,1904,0.000695081,8.3033e-05
105,1985,0.000713165,8.5669e-05
106,1989,0.000720633,9.1267e-05
107,2059,0.000726315,9.0839e-05
108,2080,0.000783435,8.9342e-05
109,2141,0.000769549,8.9199e-05
110,2173,0.000805614,0.000107036
111,2178,0.000804355,9.7013e-05
112,2225,0.000802062,9.24e-05
113,2264,0.000808634,9.7149e-05
114,2302,0.00083551,9.322e-05
115,2381,0.000845602,9.2902e-05
116,2421,0.000868801,9.4949e-05
117,2415,0.000872573,9.7116e-05
118,2490,0.000885383,0.000102817
119,2515,0.00090878,0.000100533
120,2551,0.000912857,0.000100985
121,2661,0.000935325,9.7811e-05
122,2670,0.000967437,9.5067e-05
123,2717,0.000973739,0.000104156
124,2796,0.00098325,0.000104448
125,2809,0.00100267,0.000109179
126,2811,0.00101648,0.000108983
127,2910,0.00102853,0.000100843
128,2956,0.00104107,0.000108663
129,2973,0.0010711,0.000118555
130,3017,0.00106874,0.000110707
131,3024,0.00115057,0.000112477
132,3148,0.00109169,0.000119522
133,3134,0.0011244,0.000114921
134,3210,0.00117561,0.000121075
135,3260,0.00118445,9.8568e-05
136,3272,0.00121656,0.000101982
137,3371,0.00118868,0.000112755
138,3401,0.00120678,0.000111066
139,3440,0.000927088,8.4029e-05
140,3492,0.000938544,8.5361e-05
141,3504,0.000945036,8.733e-05
142,3577,0.000967046,9.2276e-05
143,3683,0.000978573,9.1851e-05
144,3619,0.000991787,8.7614e-05
145,3769,0.00101202,8.8501e-05
146,3794,0.00102009,9.174e-05
147,3867,0.00102875,9.0488e-05
148,3889,0.00105265,9.5405e-05
149,3955,0.00106598,9.422e-05
150,3983,0.00108271,9.66e-05
151,4067,0.00109219,0.000100405
152,4094,0.00110326,9.4564e-05
153,4110,0.00114756,9.8563e-05
154,4196,0.00112942,9.8103e-05
155,4225,0.00114891,9.6979e-05
156,4273,0.00118969,0.000101298
157,4350,0.00117732,9.2456e-05
158,4448,0.00121913,9.7286e-05
159,4521,0.00125185,0.000102626
160,4515,0.00124453,0.000105039
161,4649,0.00124614,0.000103548
162,4683,0.00136227,0.000112203
163,4755,0.00159564,0.000158817
164,4776,0.00169233,0.000142931
165,4869,0.001717,0.000127428
166,4894,0.00173256,0.00014542
167,4955,0.0017415,0.000142169
168,5046,0.00177035,0.000143042
169,5107,0.00178063,0.000137591
170,5091,0.00183931,0.000144485
171,5252,0.00183654,0.00014897
172,5269,0.00186303,0.000141755
173,5304,0.00194026,0.000149166
174,5344,0.00191568,0.000152504
175,5445,0.00191811,0.000144827
176,5537,0.00193766,0.000147408
177,5530,0.00195312,0.000150543
178,5622,0.00197994,0.000138774
179,5688,0.00202133,0.000147763
180,5768,0.00201666,0.000141227
181,5803,0.00204405,0.000146893
182,5860,0.00209961,0.000156152
183,5945,0.00210855,0.000173596
184,6033,0.00211803,0.000149506
185,6062,0.00218702,0.000149327
186,6139,0.00222807,0.000165611
187,6220,0.00219185,0.000161198
188,6236,0.00219844,0.000155542
189,6367,0.00223986,0.000150402
190,6463,0.00218521,0.000112383
191,6417,0.00172821,0.000125165
192,6570,0.00177137,0.000119539
193,6611,0.00176342,0.000121688
194,6705,0.00185819,0.000121383
195,6735,0.00183614,0.000119642
196,6795,0.0018291,0.000127696
197,6891,0.00188271,0.000119178
198,6926,0.00195567,0.000128629
199,7011,0.00193468,0.000130959
200,7116,0.00193763,0.000118784
201,7146,0.00190483,0.000124165
202,7260,0.00194056,0.000132635
203,7306,0.00199561,0.000121968
204,7405,0.00199143,0.000131068
205,7480,0.00199346,0.00012566
206,7582,0.00207684,0.000161338
207,7559,0.00203962,0.000156193
208,7648,0.00267612,0.000171546
209,7733,0.00274554,0.000177224
210,7865,0.00296231,0.000237953
211,7960,0.00215145,0.00012654
212,7980,0.00213792,0.000124036
213,8120,0.00214995,0.000142802
214,8089,0.00218067,0.000129383
215,8211,0.00225956,0.000127752
216,8271,0.00220878,0.000133805
217,8337,0.00223405,0.000129638
218,8416,0.00253809,0.000183218
219,8473,0.00302113,0.000200894
220,8528,0.00303459,0.000182475
221,8614,0.00309098,0.000192221
222,8771,0.00234975,0.000142331
223,8785,0.00235696,0.000135164
224,8836,0.00237433,0.000133718
225,8970,0.00238979,0.00014236
226,8966,0.00242,0.000134305
227,9072,0.00249543,0.000137714
228,9234,0.0029827,0.000201697
229,9311,0.00301796,0.000162012
230,9460,0.00357141,0.000189055
231,9514,0.00255695,0.000136845
232,9546,0.00254585,0.000140035
233,9560,0.00255897,0.000136922
234,9647,0.00263028,0.000149465
235,9765,0.00265988,0.000151321
236,9847,0.00263249,0.000139193
237,9918,0.00308512,0.000206509
238,10037,0.00340448,0.000170698
239,10182,0.00363991,0.000141208
240,10192,0.00274288,0.000150415
241,10224,0.00275299,0.000150343
242,10394,0.00283432,0.00014122
243,10522,0.00286266,0.000146843
244,10571,0.00284161,0.000152204
245,10655,0.00290678,0.000164765
246,10674,0.00287789,0.000152396
247,10762,0.00345643,0.000219307
248,10836,0.003246,0.000152755
249,11026,0.00292939,0.000151467
250,10961,0.00301311,0.000147787
251,11148,0.00303323,0.000163244
252,11142,0.0030139,0.000153785
253,11328,0.00302327,0.000149643
254,11347,0.00309271,0.000175669
255,11543,0.00350727,0.000300153
256,11634,0.00357156,0.000173257
257,11691,0.00324476,0.000162472
258,11817,0.00315176,0.000149999
259,11828,0.00322054,0.000168056
260,11996,0.00320084,0.000183499
261,12119,0.00349648,0.000238342
262,12188,0.00444895,0.000313813
263,12218,0.00463113,0.000302321
264,12311,0.00371438,0.00018271
265,12383,0.00333139,0.000164581
266,12553,0.00338963,0.000170456
267,12609,0.00336833,0.000162698
268,12745,0.00347894,0.000174701
269,12709,0.00347054,0.000177044
270,12920,0.00451244,0.00018656
271,13038,0.00349145,0.000169867
272,13057,0.00353245,0.000178993
273,13186,0.0035876,0.000172045
274,13301,0.00354093,0.000161079
275,13377,0.00381008,0.000188384
276,13450,0.00362716,0.000175768
277,13495,0.0044764,0.000189703
278,13655,0.00365348,0.000172222
279,13716,0.00368834,0.000182983
280,13861,0.00376027,0.000179537
281,13953,0.00384931,0.000184996
282,13936,0.00490461,0.000237566
283,14129,0.00495677,0.000225138
284,14299,0.00384789,0.000188834
285,14330,0.00383209,0.000175996
286,14463,0.00448741,0.000255357
287,14651,0.00511986,0.000241292
288,14597,0.00516546,0.000289158
289,14730,0.00521923,0.000246265
290,14954,0.00521773,0.000244807
291,14995,0.00526569,0.000257112
292,14994,0.00455709,0.000192614
293,15178,0.00409889,0.00019029
294,15267,0.00451532,0.000248035
295,15450,0.00416777,0.000185917
296,15518,0.00421549,0.000191661
297,15604,0.00417073,0.000194275
298,15674,0.00418622,0.000199203
299,15798,0.00560102,0.000276485
300,15818,0.00563783,0.000266646
301,16056,0.00561921,0.000254888
302,16054,0.00567376,0.00026013
303,16209,0.00487277,0.00019338
304,16366,0.00587067,0.000303841
305,16442,0.00570122,0.000272361
306,16521,0.00585023,0.000275712
307,16558,0.00589483,0.000271249
308,16805,0.00591589,0.000308697
309,16855,0.00599968,0.000295177
310,16990,0.00513268,0.000203625
311,17097,0.00456025,0.000186752
312,17182,0.00458727,0.000197173
313,17225,0.00488413,0.000209891
314,17397,0.00593255,0.000214203
315,17402,0.00469628,0.00020353
316,17665,0.00476798,0.000207544
317,17738,0.00480495,0.000219256
318,17853,0.00516292,0.000282966
319,17863,0.00633782,0.000286954
320,18031,0.00635223,0.00027873
321,18186,0.00641837,0.000275232
322,18356,0.00642687,0.000293051
323,18467,0.00502264,0.00021342
324,18574,0.00500793,0.000206061
325,18581,0.00499265,0.000204226
326,18751,0.00501638,0.000211236
327,18803,0.0060357,0.000312509
328,19016,0.00674993,0.00028581
329,19020,0.00677536,0.000289358
330,19103,0.00623766,0.000219841
331,19241,0.00526483,0.000217458
332,19410,0.00534741,0.000227435
333,19574,0.00544636,0.00021008
334,19555,0.0052517,0.000217462
335,19842,0.00529877,0.000209294
336,19902,0.00532013,0.000216754
337,20030,0.00699626,0.000295413
338,20174,0.00713153,0.00029714
339,20289,0.00715979,0.000297333
340,20546,0.00721519,0.000332599
