nodos,ejes,prim,master
4,3,3.567e-06,5.048e-06
5,5,2.628e-06,4.544e-06
6,7,3.033e-06,4.317e-06
7,10,3.83e-06,5.526e-06
8,14,4.598e-06,5.92e-06
9,15,5.262e-06,6.427e-06
10,20,6.415e-06,6.932e-06
11,22,7.263e-06,8.118e-06
12,29,8.546e-06,8.358e-06
13,31,1.0191e-05,8.811e-06
14,38,1.156e-05,8.965e-06
15,42,1.2945e-05,1.0391e-05
16,53,1.5221e-05,1.0303e-05
17,59,1.6742e-05,1.1674e-05
18,58,1.825e-05,1.1989e-05
19,66,1.9171e-05,1.2446e-05
20,76,2.1363e-05,1.3871e-05
21,82,2.5371e-05,1.3549e-05
22,95,2.5714e-05,1.5675e-05
23,100,4.6054e-05,1.9024e-05
24,105,3.4238e-05,1.6083e-05
25,115,3.3964e-05,1.7191e-05
26,121,3.6116e-05,2.0155e-05
27,128,3.769e-05,1.82e-05
28,145,4.171e-05,2.013e-05
29,156,4.4844e-05,1.9559e-05
30,173,4.7805e-05,1.9195e-05
31,176,4.9997e-05,2.024e-05
32,181,5.3521e-05,2.0649e-05
33,200,5.5942e-05,2.1262e-05
34,218,5.8567e-05,2.2774e-05
35,238,6.293e-05,2.3418e-05
36,246,6.656e-05,2.3976e-05
37,250,7.3695e-05,2.4782e-05
38,255,7.482e-05,2.6454e-05
39,278,7.7816e-05,2.5964e-05
40,300,8.3513e-05,2.6566e-05
41,308,8.6281e-05,2.683e-05
42,318,9.2079e-05,2.9771e-05
43,353,9.559e-05,3.0199e-05
44,358,9.8767e-05,3.2215e-05
45,359,0.000102757,2.8356e-05
46,382,0.000105658,2.9915e-05
47,412,0.000111252,3.1575e-05
48,425,0.00011519,2.9801e-05
49,438,0.000120939,3.3576e-05
50,450,0.000133605,3.2023e-05
51,477,0.000130031,3.362e-05
52,496,0.000133859,3.354e-05
53,504,0.000138782,3.5794e-05
54,533,0.000162965,3.5857e-05
55,553,0.000149745,3.621e-05
56,565,0.000154779,3.6022e-05
57,590,0.000160093,3.4367e-05
58,600,0.000166587,3.8085e-05
59,640,0.000173333,3.6958e-05
60,663,0.000177751,3.9297e-05
61,663,0.000187366,3.9265e-05
62,714,0.000188525,3.7601e-05
63,723,0.000196004,3.9724e-05
64,748,0.000202021,3.8519e-05
65,753,0.0002442,5.2328e-05
66,789,0.000284858,6.2584e-05
67,841,0.000304614,5.8677e-05
68,810,0.000309288,6.0565e-05
69,885,0.000330098,6.1489e-05
70,890,0.000329581,6.2488e-05
71,902,0.000338575,6.3491e-05
72,916,0.000351841,6.4905e-05
73,971,0.000360082,6.1678e-05
74,1001,0.000367122,6.014e-05
75,1012,0.000360961,6.0746e-05
76,1047,0.000340925,6.1458e-05
77,1071,0.000422531,0.000111617
78,1094,0.000532266,9.9223e-05
79,1132,0.000447278,7.5218e-05
80,1171,0.000427394,7.1694e-05
81,1194,0.000382472,5.4984e-05
82,1232,0.000365588,5.5644e-05
83,1244,0.000359853,6.1379e-05
84,1293,0.000352009,5.4059e-05
85,1299,0.000374134,5.1413e-05
86,1330,0.000361267,5.1284e-05
87,1362,0.000370025,5.5756e-05
88,1386,0.000413511,6.0769e-05
89,1380,0.00038546,5.7754e-05
90,1448,0.00039543,5.8572e-05
91,1464,0.000399577,5.2715e-05
92,1482,0.00042204,5.6288e-05
93,1542,0.000417617,5.925e-05
94,1556,0.000427569,5.9764e-05
95,1627,0.000435262,5.6679e-05
96,1645,0.000444049,7.2847e-05
97,1676,0.000454512,6.0954e-05
98,1731,0.000461369,6.1793e-05
99,1736,0.000474132,6.346e-05
100,1761,0.00048499,6.4324e-05
101,1838,0.000493967,6.2851e-05
102,1870,0.000504873,8.0751e-05
103,1908,0.000654925,9.9725e-05
104,1932,0.000688774,8.9442e-05
105,1968,0.000705618,8.9637e-05
106,1984,0.00070567,8.6433e-05
107,2020,0.000727828,9.1693e-05
108,2103,0.000737811,8.8718e-05
109,2104,0.000758639,9.2478e-05
110,2182,0.000773923,9.5615e-05
111,2201,0.000783207,8.8848e-05
112,2250,0.000803222,9.2661e-05
113,2279,0.000806005,8.7003e-05
114,2366,0.000834291,9.8431e-05
115,2374,0.000842961,0.000102415
116,2423,0.000849441,0.000101716
117,2435,0.0008845,0.000101425
118,2500,0.000877672,9.9423e-05
119,2545,0.000914198,0.000101443
120,2587,0.000946016,9.7541e-05
121,2618,0.00091974,9.7297e-05
122,2660,0.000964982,0.000105223
123,2691,0.000951555,0.00010546
124,2750,0.000980745,0.000108432
125,2817,0.000989335,0.000106963
126,2817,0.00100913,0.000105697
127,2836,0.00102235,0.000106408
128,2910,0.00104226,0.00010423
129,2966,0.00104316,0.000102676
130,2961,0.0010619,0.000110843
131,3076,0.001088,0.000106155
132,3122,0.00111179,0.000102176
133,3167,0.00111961,0.000107631
134,3186,0.0011392,0.000114973
135,3270,0.000978466,8.3032e-05
136,3271,0.000881643,8.6624e-05
137,3338,0.000894691,7.903e-05
138,3396,0.000915296,8.2437e-05
139,3417,0.000921903,9.0796e-05
140,3484,0.00102396,0.000136103
141,3509,0.00130641,0.000135419
142,3561,0.00130688,0.000175514
143,3672,0.00107833,0.000102839
144,3700,0.00101854,9.2917e-05
145,3748,0.00107323,0.000114395
146,3754,0.00103839,9.1503e-05
147,3836,0.00104291,9.6397e-05
148,3915,0.00104612,9.6494e-05
149,3939,0.00106718,9.8656e-05
150,4007,0.00107618,9.8849e-05
151,4091,0.00109115,9.2959e-05
152,4096,0.00111859,9.4516e-05
153,4166,0.00111769,9.4409e-05
154,4268,0.00132463,0.000133997
155,4269,0.00151487,0.000128034
156,4325,0.00153583,0.000127487
157,4403,0.00155179,0.000128771
158,4474,0.00157246,0.000125369
159,4496,0.00158766,0.000138156
160,4533,0.0016478,0.000133423
161,4623,0.00163533,0.000142936
162,4665,0.00165365,0.00012365
163,4768,0.00172128,0.000137529
164,4806,0.00170197,0.000128338
165,4800,0.00172062,0.000138473
166,4885,0.00173468,0.000138572
167,5038,0.00176302,0.000140501
168,5019,0.00177278,0.000136105
169,5056,0.00180622,0.000138261
170,5128,0.00182459,0.000150006
171,5208,0.00183632,0.000147056
172,5244,0.0018747,0.000143932
173,5338,0.00187994,0.000144524
174,5372,0.00145842,0.000102114
175,5435,0.00146211,0.000108715
176,5528,0.00148427,0.000110547
177,5499,0.00161347,0.000111717
178,5659,0.00161475,0.000108652
179,5639,0.00153561,0.000132409
