nodos,ejes,prim,master
4,3,3.442e-06,5.616e-06
5,5,2.492e-06,3.996e-06
6,7,3.066e-06,4.832e-06
7,9,3.943e-06,6.025e-06
8,12,4.353e-06,5.811e-06
9,16,5.283e-06,6.616e-06
10,20,6.312e-06,7.304e-06
11,23,7.422e-06,7.75e-06
12,29,8.611e-06,8.422e-06
13,31,1.1116e-05,8.97e-06
14,40,1.1552e-05,9.405e-06
15,43,1.3105e-05,9.964e-06
16,52,1.4635e-05,1.1284e-05
17,59,1.6233e-05,1.1758e-05
18,59,1.8237e-05,1.1693e-05
19,64,1.9439e-05,1.2183e-05
20,82,2.1635e-05,1.3102e-05
21,89,2.4623e-05,1.3273e-05
22,84,2.569e-05,1.4594e-05
23,107,2.816e-05,1.6568e-05
24,107,3.1561e-05,1.9493e-05
25,120,3.2996e-05,1.5656e-05
26,125,3.63e-05,1.7359e-05
27,134,3.7747e-05,1.7633e-05
28,147,5.2391e-05,2.0919e-05
29,165,4.2789e-05,1.8063e-05
30,168,4.4223e-05,1.957e-05
31,174,4.7779e-05,2.1647e-05
32,196,5.1581e-05,1.9106e-05
33,204,5.3414e-05,2.0279e-05
34,208,5.6086e-05,2.1156e-05
35,227,5.9377e-05,2.2066e-05
36,257,6.4589e-05,2.1703e-05
37,252,6.7918e-05,2.1679e-05
38,270,7.0406e-05,2.3307e-05
39,276,7.2901e-05,2.3675e-05
40,304,7.6144e-05,2.4669e-05
41,307,8.1365e-05,2.5551e-05
42,317,8.451e-05,2.5372e-05
43,337,8.8515e-05,2.5134e-05
44,355,9.1482e-05,2.701e-05
45,360,9.641e-05,2.6414e-05
46,386,0.000117653,4.1064e-05
47,398,0.000105691,2.9241e-05
48,413,0.000110025,2.9138e-05
49,426,0.00011296,2.9859e-05
50,454,0.000133181,2.9006e-05
51,482,0.000127442,4.453e-05
52,494,0.000126686,2.9368e-05
53,530,0.000131492,3.1392e-05
54,547,0.000137102,3.1464e-05
55,562,0.000142642,3.3988e-05
56,562,0.000146914,3.3232e-05
57,596,0.000152973,3.4118e-05
58,616,0.000157687,3.4896e-05
59,630,0.000161311,3.3027e-05
60,639,0.000167509,3.5448e-05
61,661,0.00017363,3.4958e-05
62,693,0.000178593,3.7399e-05
63,717,0.000185232,3.748e-05
64,732,0.000190339,3.6047e-05
65,759,0.000198198,3.9158e-05
66,793,0.000203139,3.7678e-05
67,827,0.00022603,4.0455e-05
68,842,0.000214458,3.7063e-05
69,841,0.000221842,3.9486e-05
