nodos,ejes,prim,master
4,3,3.475e-06,4.884e-06
5,5,2.561e-06,4.128e-06
6,7,2.931e-06,4.74e-06
7,8,3.942e-06,5.407e-06
8,12,4.508e-06,5.757e-06
9,16,5.393e-06,6.354e-06
10,19,6.332e-06,7.148e-06
11,27,7.824e-06,7.803e-06
12,31,8.464e-06,8.62e-06
13,33,1.0336e-05,8.966e-06
14,36,1.1594e-05,1.0271e-05
15,38,1.3302e-05,1.0059e-05
16,51,1.4812e-05,1.1052e-05
17,57,1.6423e-05,1.1819e-05
18,63,1.8344e-05,1.1436e-05
19,68,1.9525e-05,1.205e-05
20,71,2.1964e-05,1.3455e-05
21,84,2.3486e-05,1.3449e-05
22,94,2.6146e-05,1.4862e-05
23,99,2.805e-05,1.6286e-05
24,109,3.142e-05,1.8993e-05
25,115,3.286e-05,1.5507e-05
26,137,3.6094e-05,1.6022e-05
27,139,3.7544e-05,1.865e-05
28,142,4.1619e-05,2.2151e-05
29,162,4.4685e-05,1.8882e-05
30,161,4.7829e-05,1.9814e-05
31,185,5.4536e-05,2.8447e-05
32,189,6.1976e-05,2.4832e-05
33,199,5.9073e-05,2.3365e-05
34,207,5.9824e-05,2.3979e-05
35,218,6.2725e-05,2.2987e-05
36,236,6.8397e-05,2.4194e-05
37,260,7.1228e-05,2.3578e-05
38,272,7.4087e-05,2.5134e-05
39,293,7.745e-05,2.6333e-05
40,296,8.0328e-05,2.5784e-05
41,307,8.5753e-05,2.5695e-05
42,333,8.8545e-05,2.7295e-05
43,329,9.2892e-05,2.6339e-05
44,354,9.7336e-05,2.875e-05
45,378,0.000102095,2.9192e-05
46,388,0.000105065,2.9037e-05
47,389,0.000109962,2.9369e-05
48,413,0.000115466,3.1012e-05
49,436,0.00012042,3.1846e-05
50,473,0.000126631,3.3725e-05
51,465,0.000153991,3.4487e-05
52,516,0.000136626,3.3839e-05
53,517,0.00013871,3.4096e-05
54,532,0.000145035,3.4455e-05
55,564,0.000150056,3.4049e-05
56,566,0.000154337,3.6925e-05
57,596,0.000159582,3.5401e-05
58,609,0.000166125,4.0077e-05
59,635,0.000173325,3.7954e-05
60,659,0.000176519,3.8299e-05
61,674,0.000183682,3.8955e-05
62,695,0.000188618,3.9862e-05
63,710,0.000198498,4.1731e-05
64,742,0.000208477,4.1235e-05
65,749,0.00020721,4.1399e-05
66,796,0.000212587,4.2797e-05
67,821,0.000219866,4.3718e-05
68,839,0.000226756,4.2662e-05
69,843,0.000234447,4.4727e-05
70,876,0.000239962,4.3415e-05
71,915,0.000248094,4.196e-05
72,932,0.000255667,4.6619e-05
73,949,0.00026022,4.8168e-05
74,970,0.000268451,4.7925e-05
75,1017,0.000292634,4.8422e-05
76,1046,0.00028178,4.8475e-05
77,1065,0.000300364,4.9373e-05
78,1076,0.000295136,5.0817e-05
79,1135,0.000302698,4.6988e-05
80,1149,0.000311767,5.3284e-05
81,1190,0.000319717,5.3479e-05
82,1219,0.0003264,5.259e-05
83,1224,0.000334481,5.2452e-05
84,1261,0.000343973,5.3383e-05
85,1297,0.00035033,5.2099e-05
86,1325,0.000369751,5.3092e-05
87,1349,0.000364477,5.4687e-05
88,1383,0.000373898,5.3253e-05
89,1420,0.000383295,5.6922e-05
90,1475,0.000396435,5.4623e-05
91,1483,0.000399279,5.7954e-05
92,1522,0.000409912,5.5497e-05
93,1539,0.000433269,6.0762e-05
94,1617,0.000429338,6.3913e-05
95,1630,0.000434621,6.0359e-05
96,1665,0.000445605,6.0001e-05
97,1716,0.00045487,5.6817e-05
98,1711,0.000460672,5.9959e-05
99,1775,0.000474252,6.1212e-05
100,1803,0.000495147,6.5675e-05
101,1827,0.000492925,6.4367e-05
102,1871,0.000499985,6.2324e-05
103,1914,0.000524181,6.6848e-05
104,1917,0.000526693,7.2847e-05
105,1964,0.000575008,0.000104142
106,2013,0.000715883,8.7054e-05
107,2054,0.000730592,8.8696e-05
108,2087,0.000728488,8.8296e-05
109,2123,0.000766145,9.2974e-05
110,2199,0.000761198,8.6085e-05
