nodos,ejes,prim,master
4,3,3.127e-06,4.996e-06
5,5,2.674e-06,4.113e-06
6,6,2.924e-06,4.643e-06
7,10,3.606e-06,5.435e-06
8,14,4.435e-06,5.541e-06
9,17,4.945e-06,6.225e-06
10,20,5.93e-06,7.064e-06
11,24,7.251e-06,7.544e-06
12,31,8.032e-06,8.106e-06
13,34,9.9e-06,8.552e-06
14,38,1.0941e-05,8.703e-06
15,44,1.2449e-05,9.571e-06
16,52,1.4051e-05,1.0781e-05
17,56,1.5689e-05,1.0943e-05
18,63,1.736e-05,1.1737e-05
19,62,1.8452e-05,1.1696e-05
20,71,2.0954e-05,1.2823e-05
21,82,2.2203e-05,1.2878e-05
22,96,2.4205e-05,1.3668e-05
23,106,2.7192e-05,1.502e-05
24,107,2.9644e-05,3.7543e-05
25,123,4.455e-05,1.5707e-05
26,127,3.4515e-05,1.6829e-05
27,134,3.7474e-05,1.7292e-05
28,141,4.0019e-05,2.1116e-05
29,159,4.2057e-05,1.8363e-05
30,166,4.4505e-05,1.8748e-05
31,177,4.805e-05,2.1785e-05
32,190,5.0674e-05,2.0563e-05
33,207,5.3463e-05,2.0762e-05
34,216,5.7262e-05,2.112e-05
35,226,5.9468e-05,2.2127e-05
36,243,6.3767e-05,2.3069e-05
37,255,6.7551e-05,2.3621e-05
38,266,7.0061e-05,2.4411e-05
39,286,7.7395e-05,2.5595e-05
40,278,7.9444e-05,2.5687e-05
41,306,8.6094e-05,2.6354e-05
42,317,8.889e-05,2.6819e-05
43,353,9.2597e-05,2.78e-05
44,355,9.7058e-05,2.7845e-05
45,366,0.000101921,2.9804e-05
46,379,0.000109124,3.1346e-05
47,392,0.00014068,3.2129e-05
48,423,0.000119445,3.2373e-05
49,442,0.00012068,3.1087e-05
50,444,0.000123772,3.2735e-05
51,464,0.000129161,3.2016e-05
52,499,0.000133271,3.2113e-05
53,498,0.000137959,3.3983e-05
54,518,0.000143596,3.5234e-05
55,556,0.000150968,3.4816e-05
56,582,0.000154053,3.5286e-05
57,600,0.00015993,3.5903e-05
58,603,0.000165088,3.6653e-05
59,616,0.00017035,3.6995e-05
60,657,0.000175305,3.7578e-05
